Unnamed: 0,analysis_id,parameter,fold_value,cooksd,seed,class,sample_size,corr_strength,indicator,Method
526550,p_1_pearson_False_2_FP_50_0.65,p,1,False,2,FP,50,0.65,0.0,CUTIE (p < 0.05)
526551,p_1_pearson_False_2_FP_50_0.7,p,1,False,2,FP,50,0.7,0.0,CUTIE (p < 0.05)
526552,p_1_pearson_False_2_FP_50_0.75,p,1,False,2,FP,50,0.75,0.0,CUTIE (p < 0.05)
526553,p_1_pearson_False_2_FP_50_0.8,p,1,False,2,FP,50,0.8,0.0,CUTIE (p < 0.05)
526554,p_1_pearson_False_2_FP_50_0.85,p,1,False,2,FP,50,0.85,0.0,CUTIE (p < 0.05)
526555,p_1_pearson_False_2_FP_50_0.9,p,1,False,2,FP,50,0.9,0.0,CUTIE (p < 0.05)
526556,p_1_pearson_False_2_FP_50_0.95,p,1,False,2,FP,50,0.95,0.0,CUTIE (p < 0.05)
526557,p_1_pearson_False_2_FP_50_1,p,1,False,2,FP,50,1.0,0.0,CUTIE (p < 0.05)
526718,p_1_pearson_False_3_FP_50_0.3,p,1,False,3,FP,50,0.3,0.0,CUTIE (p < 0.05)
526719,p_1_pearson_False_3_FP_50_0.35,p,1,False,3,FP,50,0.35,0.0,CUTIE (p < 0.05)
526720,p_1_pearson_False_3_FP_50_0.4,p,1,False,3,FP,50,0.4,0.0,CUTIE (p < 0.05)
526721,p_1_pearson_False_3_FP_50_0.45,p,1,False,3,FP,50,0.45,0.0,CUTIE (p < 0.05)
526722,p_1_pearson_False_3_FP_50_0.5,p,1,False,3,FP,50,0.5,0.0,CUTIE (p < 0.05)
526723,p_1_pearson_False_3_FP_50_0.55,p,1,False,3,FP,50,0.55,0.0,CUTIE (p < 0.05)
526724,p_1_pearson_False_3_FP_50_0.6,p,1,False,3,FP,50,0.6,0.0,CUTIE (p < 0.05)
526725,p_1_pearson_False_3_FP_50_0.65,p,1,False,3,FP,50,0.65,0.0,CUTIE (p < 0.05)
526726,p_1_pearson_False_3_FP_50_0.7,p,1,False,3,FP,50,0.7,0.0,CUTIE (p < 0.05)
526727,p_1_pearson_False_3_FP_50_0.75,p,1,False,3,FP,50,0.75,0.0,CUTIE (p < 0.05)
526728,p_1_pearson_False_3_FP_50_0.8,p,1,False,3,FP,50,0.8,0.0,CUTIE (p < 0.05)
526729,p_1_pearson_False_3_FP_50_0.85,p,1,False,3,FP,50,0.85,0.0,CUTIE (p < 0.05)
526730,p_1_pearson_False_3_FP_50_0.9,p,1,False,3,FP,50,0.9,0.0,CUTIE (p < 0.05)
526731,p_1_pearson_False_3_FP_50_0.95,p,1,False,3,FP,50,0.95,0.0,CUTIE (p < 0.05)
526732,p_1_pearson_False_3_FP_50_1,p,1,False,3,FP,50,1.0,0.0,CUTIE (p < 0.05)
526893,p_1_pearson_False_4_FP_50_0.3,p,1,False,4,FP,50,0.3,0.0,CUTIE (p < 0.05)
526894,p_1_pearson_False_4_FP_50_0.35,p,1,False,4,FP,50,0.35,0.0,CUTIE (p < 0.05)
526895,p_1_pearson_False_4_FP_50_0.4,p,1,False,4,FP,50,0.4,0.0,CUTIE (p < 0.05)
526896,p_1_pearson_False_4_FP_50_0.45,p,1,False,4,FP,50,0.45,0.0,CUTIE (p < 0.05)
526897,p_1_pearson_False_4_FP_50_0.5,p,1,False,4,FP,50,0.5,0.0,CUTIE (p < 0.05)
526898,p_1_pearson_False_4_FP_50_0.55,p,1,False,4,FP,50,0.55,0.0,CUTIE (p < 0.05)
526899,p_1_pearson_False_4_FP_50_0.6,p,1,False,4,FP,50,0.6,0.0,CUTIE (p < 0.05)
526900,p_1_pearson_False_4_FP_50_0.65,p,1,False,4,FP,50,0.65,0.0,CUTIE (p < 0.05)
526901,p_1_pearson_False_4_FP_50_0.7,p,1,False,4,FP,50,0.7,0.0,CUTIE (p < 0.05)
526902,p_1_pearson_False_4_FP_50_0.75,p,1,False,4,FP,50,0.75,0.0,CUTIE (p < 0.05)
526903,p_1_pearson_False_4_FP_50_0.8,p,1,False,4,FP,50,0.8,0.0,CUTIE (p < 0.05)
526904,p_1_pearson_False_4_FP_50_0.85,p,1,False,4,FP,50,0.85,0.0,CUTIE (p < 0.05)
526905,p_1_pearson_False_4_FP_50_0.9,p,1,False,4,FP,50,0.9,0.0,CUTIE (p < 0.05)
526906,p_1_pearson_False_4_FP_50_0.95,p,1,False,4,FP,50,0.95,0.0,CUTIE (p < 0.05)
526907,p_1_pearson_False_4_FP_50_1,p,1,False,4,FP,50,1.0,0.0,CUTIE (p < 0.05)
527068,p_1_pearson_False_5_FP_50_0.3,p,1,False,5,FP,50,0.3,0.0,CUTIE (p < 0.05)
527069,p_1_pearson_False_5_FP_50_0.35,p,1,False,5,FP,50,0.35,0.0,CUTIE (p < 0.05)
527070,p_1_pearson_False_5_FP_50_0.4,p,1,False,5,FP,50,0.4,0.0,CUTIE (p < 0.05)
527071,p_1_pearson_False_5_FP_50_0.45,p,1,False,5,FP,50,0.45,0.0,CUTIE (p < 0.05)
527072,p_1_pearson_False_5_FP_50_0.5,p,1,False,5,FP,50,0.5,0.0,CUTIE (p < 0.05)
527073,p_1_pearson_False_5_FP_50_0.55,p,1,False,5,FP,50,0.55,0.0,CUTIE (p < 0.05)
527074,p_1_pearson_False_5_FP_50_0.6,p,1,False,5,FP,50,0.6,0.0,CUTIE (p < 0.05)
527075,p_1_pearson_False_5_FP_50_0.65,p,1,False,5,FP,50,0.65,0.0,CUTIE (p < 0.05)
527076,p_1_pearson_False_5_FP_50_0.7,p,1,False,5,FP,50,0.7,0.0,CUTIE (p < 0.05)
527077,p_1_pearson_False_5_FP_50_0.75,p,1,False,5,FP,50,0.75,0.0,CUTIE (p < 0.05)
527078,p_1_pearson_False_5_FP_50_0.8,p,1,False,5,FP,50,0.8,0.0,CUTIE (p < 0.05)
527079,p_1_pearson_False_5_FP_50_0.85,p,1,False,5,FP,50,0.85,0.0,CUTIE (p < 0.05)
527080,p_1_pearson_False_5_FP_50_0.9,p,1,False,5,FP,50,0.9,0.0,CUTIE (p < 0.05)
527081,p_1_pearson_False_5_FP_50_0.95,p,1,False,5,FP,50,0.95,0.0,CUTIE (p < 0.05)
527082,p_1_pearson_False_5_FP_50_1,p,1,False,5,FP,50,1.0,0.0,CUTIE (p < 0.05)
527243,p_1_pearson_False_6_FP_50_0.3,p,1,False,6,FP,50,0.3,0.0,CUTIE (p < 0.05)
527244,p_1_pearson_False_6_FP_50_0.35,p,1,False,6,FP,50,0.35,0.0,CUTIE (p < 0.05)
527245,p_1_pearson_False_6_FP_50_0.4,p,1,False,6,FP,50,0.4,0.0,CUTIE (p < 0.05)
527246,p_1_pearson_False_6_FP_50_0.45,p,1,False,6,FP,50,0.45,0.0,CUTIE (p < 0.05)
527247,p_1_pearson_False_6_FP_50_0.5,p,1,False,6,FP,50,0.5,0.0,CUTIE (p < 0.05)
527248,p_1_pearson_False_6_FP_50_0.55,p,1,False,6,FP,50,0.55,0.0,CUTIE (p < 0.05)
527249,p_1_pearson_False_6_FP_50_0.6,p,1,False,6,FP,50,0.6,0.0,CUTIE (p < 0.05)
527250,p_1_pearson_False_6_FP_50_0.65,p,1,False,6,FP,50,0.65,0.0,CUTIE (p < 0.05)
527251,p_1_pearson_False_6_FP_50_0.7,p,1,False,6,FP,50,0.7,0.0,CUTIE (p < 0.05)
527252,p_1_pearson_False_6_FP_50_0.75,p,1,False,6,FP,50,0.75,0.0,CUTIE (p < 0.05)
527253,p_1_pearson_False_6_FP_50_0.8,p,1,False,6,FP,50,0.8,0.0,CUTIE (p < 0.05)
527254,p_1_pearson_False_6_FP_50_0.85,p,1,False,6,FP,50,0.85,0.0,CUTIE (p < 0.05)
527255,p_1_pearson_False_6_FP_50_0.9,p,1,False,6,FP,50,0.9,0.0,CUTIE (p < 0.05)
527256,p_1_pearson_False_6_FP_50_0.95,p,1,False,6,FP,50,0.95,0.0,CUTIE (p < 0.05)
527257,p_1_pearson_False_6_FP_50_1,p,1,False,6,FP,50,1.0,0.0,CUTIE (p < 0.05)
527418,p_1_pearson_False_7_FP_50_0.3,p,1,False,7,FP,50,0.3,0.0,CUTIE (p < 0.05)
527419,p_1_pearson_False_7_FP_50_0.35,p,1,False,7,FP,50,0.35,0.0,CUTIE (p < 0.05)
527420,p_1_pearson_False_7_FP_50_0.4,p,1,False,7,FP,50,0.4,0.0,CUTIE (p < 0.05)
527421,p_1_pearson_False_7_FP_50_0.45,p,1,False,7,FP,50,0.45,0.0,CUTIE (p < 0.05)
527422,p_1_pearson_False_7_FP_50_0.5,p,1,False,7,FP,50,0.5,0.0,CUTIE (p < 0.05)
527423,p_1_pearson_False_7_FP_50_0.55,p,1,False,7,FP,50,0.55,0.0,CUTIE (p < 0.05)
527424,p_1_pearson_False_7_FP_50_0.6,p,1,False,7,FP,50,0.6,0.0,CUTIE (p < 0.05)
527425,p_1_pearson_False_7_FP_50_0.65,p,1,False,7,FP,50,0.65,0.0,CUTIE (p < 0.05)
527426,p_1_pearson_False_7_FP_50_0.7,p,1,False,7,FP,50,0.7,0.0,CUTIE (p < 0.05)
527427,p_1_pearson_False_7_FP_50_0.75,p,1,False,7,FP,50,0.75,0.0,CUTIE (p < 0.05)
527428,p_1_pearson_False_7_FP_50_0.8,p,1,False,7,FP,50,0.8,0.0,CUTIE (p < 0.05)
527429,p_1_pearson_False_7_FP_50_0.85,p,1,False,7,FP,50,0.85,0.0,CUTIE (p < 0.05)
527430,p_1_pearson_False_7_FP_50_0.9,p,1,False,7,FP,50,0.9,0.0,CUTIE (p < 0.05)
527431,p_1_pearson_False_7_FP_50_0.95,p,1,False,7,FP,50,0.95,0.0,CUTIE (p < 0.05)
527432,p_1_pearson_False_7_FP_50_1,p,1,False,7,FP,50,1.0,0.0,CUTIE (p < 0.05)
527593,p_1_pearson_False_8_FP_50_0.3,p,1,False,8,FP,50,0.3,0.0,CUTIE (p < 0.05)
527594,p_1_pearson_False_8_FP_50_0.35,p,1,False,8,FP,50,0.35,0.0,CUTIE (p < 0.05)
527595,p_1_pearson_False_8_FP_50_0.4,p,1,False,8,FP,50,0.4,0.0,CUTIE (p < 0.05)
527596,p_1_pearson_False_8_FP_50_0.45,p,1,False,8,FP,50,0.45,0.0,CUTIE (p < 0.05)
527597,p_1_pearson_False_8_FP_50_0.5,p,1,False,8,FP,50,0.5,0.0,CUTIE (p < 0.05)
527598,p_1_pearson_False_8_FP_50_0.55,p,1,False,8,FP,50,0.55,0.0,CUTIE (p < 0.05)
527599,p_1_pearson_False_8_FP_50_0.6,p,1,False,8,FP,50,0.6,0.0,CUTIE (p < 0.05)
527600,p_1_pearson_False_8_FP_50_0.65,p,1,False,8,FP,50,0.65,0.0,CUTIE (p < 0.05)
527601,p_1_pearson_False_8_FP_50_0.7,p,1,False,8,FP,50,0.7,0.0,CUTIE (p < 0.05)
527602,p_1_pearson_False_8_FP_50_0.75,p,1,False,8,FP,50,0.75,0.0,CUTIE (p < 0.05)
527603,p_1_pearson_False_8_FP_50_0.8,p,1,False,8,FP,50,0.8,0.0,CUTIE (p < 0.05)
527604,p_1_pearson_False_8_FP_50_0.85,p,1,False,8,FP,50,0.85,0.0,CUTIE (p < 0.05)
527605,p_1_pearson_False_8_FP_50_0.9,p,1,False,8,FP,50,0.9,0.0,CUTIE (p < 0.05)
527606,p_1_pearson_False_8_FP_50_0.95,p,1,False,8,FP,50,0.95,0.0,CUTIE (p < 0.05)
527607,p_1_pearson_False_8_FP_50_1,p,1,False,8,FP,50,1.0,0.0,CUTIE (p < 0.05)
527768,p_1_pearson_False_9_FP_50_0.3,p,1,False,9,FP,50,0.3,0.0,CUTIE (p < 0.05)
527769,p_1_pearson_False_9_FP_50_0.35,p,1,False,9,FP,50,0.35,0.0,CUTIE (p < 0.05)
527770,p_1_pearson_False_9_FP_50_0.4,p,1,False,9,FP,50,0.4,0.0,CUTIE (p < 0.05)
527771,p_1_pearson_False_9_FP_50_0.45,p,1,False,9,FP,50,0.45,0.0,CUTIE (p < 0.05)
527772,p_1_pearson_False_9_FP_50_0.5,p,1,False,9,FP,50,0.5,0.0,CUTIE (p < 0.05)
527773,p_1_pearson_False_9_FP_50_0.55,p,1,False,9,FP,50,0.55,0.0,CUTIE (p < 0.05)
527774,p_1_pearson_False_9_FP_50_0.6,p,1,False,9,FP,50,0.6,0.0,CUTIE (p < 0.05)
527775,p_1_pearson_False_9_FP_50_0.65,p,1,False,9,FP,50,0.65,0.0,CUTIE (p < 0.05)
527776,p_1_pearson_False_9_FP_50_0.7,p,1,False,9,FP,50,0.7,0.0,CUTIE (p < 0.05)
527777,p_1_pearson_False_9_FP_50_0.75,p,1,False,9,FP,50,0.75,0.0,CUTIE (p < 0.05)
527778,p_1_pearson_False_9_FP_50_0.8,p,1,False,9,FP,50,0.8,0.0,CUTIE (p < 0.05)
527779,p_1_pearson_False_9_FP_50_0.85,p,1,False,9,FP,50,0.85,0.0,CUTIE (p < 0.05)
527780,p_1_pearson_False_9_FP_50_0.9,p,1,False,9,FP,50,0.9,0.0,CUTIE (p < 0.05)
527781,p_1_pearson_False_9_FP_50_0.95,p,1,False,9,FP,50,0.95,0.0,CUTIE (p < 0.05)
527782,p_1_pearson_False_9_FP_50_1,p,1,False,9,FP,50,1.0,0.0,CUTIE (p < 0.05)
527943,p_1_pearson_False_10_FP_50_0.3,p,1,False,10,FP,50,0.3,0.0,CUTIE (p < 0.05)
527944,p_1_pearson_False_10_FP_50_0.35,p,1,False,10,FP,50,0.35,0.0,CUTIE (p < 0.05)
527945,p_1_pearson_False_10_FP_50_0.4,p,1,False,10,FP,50,0.4,0.0,CUTIE (p < 0.05)
527946,p_1_pearson_False_10_FP_50_0.45,p,1,False,10,FP,50,0.45,0.0,CUTIE (p < 0.05)
527947,p_1_pearson_False_10_FP_50_0.5,p,1,False,10,FP,50,0.5,0.0,CUTIE (p < 0.05)
527948,p_1_pearson_False_10_FP_50_0.55,p,1,False,10,FP,50,0.55,0.0,CUTIE (p < 0.05)
527949,p_1_pearson_False_10_FP_50_0.6,p,1,False,10,FP,50,0.6,0.0,CUTIE (p < 0.05)
527950,p_1_pearson_False_10_FP_50_0.65,p,1,False,10,FP,50,0.65,0.0,CUTIE (p < 0.05)
527951,p_1_pearson_False_10_FP_50_0.7,p,1,False,10,FP,50,0.7,0.0,CUTIE (p < 0.05)
527952,p_1_pearson_False_10_FP_50_0.75,p,1,False,10,FP,50,0.75,0.0,CUTIE (p < 0.05)
527953,p_1_pearson_False_10_FP_50_0.8,p,1,False,10,FP,50,0.8,0.0,CUTIE (p < 0.05)
527954,p_1_pearson_False_10_FP_50_0.85,p,1,False,10,FP,50,0.85,0.0,CUTIE (p < 0.05)
527955,p_1_pearson_False_10_FP_50_0.9,p,1,False,10,FP,50,0.9,0.0,CUTIE (p < 0.05)
527956,p_1_pearson_False_10_FP_50_0.95,p,1,False,10,FP,50,0.95,0.0,CUTIE (p < 0.05)
527957,p_1_pearson_False_10_FP_50_1,p,1,False,10,FP,50,1.0,0.0,CUTIE (p < 0.05)
528118,p_1_pearson_False_11_FP_50_0.3,p,1,False,11,FP,50,0.3,0.0,CUTIE (p < 0.05)
528119,p_1_pearson_False_11_FP_50_0.35,p,1,False,11,FP,50,0.35,0.0,CUTIE (p < 0.05)
528120,p_1_pearson_False_11_FP_50_0.4,p,1,False,11,FP,50,0.4,0.0,CUTIE (p < 0.05)
528121,p_1_pearson_False_11_FP_50_0.45,p,1,False,11,FP,50,0.45,0.0,CUTIE (p < 0.05)
528122,p_1_pearson_False_11_FP_50_0.5,p,1,False,11,FP,50,0.5,0.0,CUTIE (p < 0.05)
528123,p_1_pearson_False_11_FP_50_0.55,p,1,False,11,FP,50,0.55,0.0,CUTIE (p < 0.05)
528124,p_1_pearson_False_11_FP_50_0.6,p,1,False,11,FP,50,0.6,0.0,CUTIE (p < 0.05)
528125,p_1_pearson_False_11_FP_50_0.65,p,1,False,11,FP,50,0.65,0.0,CUTIE (p < 0.05)
528126,p_1_pearson_False_11_FP_50_0.7,p,1,False,11,FP,50,0.7,0.0,CUTIE (p < 0.05)
528127,p_1_pearson_False_11_FP_50_0.75,p,1,False,11,FP,50,0.75,0.0,CUTIE (p < 0.05)
528128,p_1_pearson_False_11_FP_50_0.8,p,1,False,11,FP,50,0.8,0.0,CUTIE (p < 0.05)
528129,p_1_pearson_False_11_FP_50_0.85,p,1,False,11,FP,50,0.85,0.0,CUTIE (p < 0.05)
528130,p_1_pearson_False_11_FP_50_0.9,p,1,False,11,FP,50,0.9,0.0,CUTIE (p < 0.05)
528131,p_1_pearson_False_11_FP_50_0.95,p,1,False,11,FP,50,0.95,0.0,CUTIE (p < 0.05)
528132,p_1_pearson_False_11_FP_50_1,p,1,False,11,FP,50,1.0,0.0,CUTIE (p < 0.05)
528293,p_1_pearson_False_12_FP_50_0.3,p,1,False,12,FP,50,0.3,0.0,CUTIE (p < 0.05)
528294,p_1_pearson_False_12_FP_50_0.35,p,1,False,12,FP,50,0.35,0.0,CUTIE (p < 0.05)
528295,p_1_pearson_False_12_FP_50_0.4,p,1,False,12,FP,50,0.4,0.0,CUTIE (p < 0.05)
528296,p_1_pearson_False_12_FP_50_0.45,p,1,False,12,FP,50,0.45,0.0,CUTIE (p < 0.05)
528297,p_1_pearson_False_12_FP_50_0.5,p,1,False,12,FP,50,0.5,0.0,CUTIE (p < 0.05)
528298,p_1_pearson_False_12_FP_50_0.55,p,1,False,12,FP,50,0.55,0.0,CUTIE (p < 0.05)
528299,p_1_pearson_False_12_FP_50_0.6,p,1,False,12,FP,50,0.6,0.0,CUTIE (p < 0.05)
528300,p_1_pearson_False_12_FP_50_0.65,p,1,False,12,FP,50,0.65,0.0,CUTIE (p < 0.05)
528301,p_1_pearson_False_12_FP_50_0.7,p,1,False,12,FP,50,0.7,0.0,CUTIE (p < 0.05)
528302,p_1_pearson_False_12_FP_50_0.75,p,1,False,12,FP,50,0.75,0.0,CUTIE (p < 0.05)
528303,p_1_pearson_False_12_FP_50_0.8,p,1,False,12,FP,50,0.8,0.0,CUTIE (p < 0.05)
528304,p_1_pearson_False_12_FP_50_0.85,p,1,False,12,FP,50,0.85,0.0,CUTIE (p < 0.05)
528305,p_1_pearson_False_12_FP_50_0.9,p,1,False,12,FP,50,0.9,0.0,CUTIE (p < 0.05)
528306,p_1_pearson_False_12_FP_50_0.95,p,1,False,12,FP,50,0.95,0.0,CUTIE (p < 0.05)
528307,p_1_pearson_False_12_FP_50_1,p,1,False,12,FP,50,1.0,0.0,CUTIE (p < 0.05)
528468,p_1_pearson_False_13_FP_50_0.3,p,1,False,13,FP,50,0.3,0.0,CUTIE (p < 0.05)
528469,p_1_pearson_False_13_FP_50_0.35,p,1,False,13,FP,50,0.35,0.0,CUTIE (p < 0.05)
528470,p_1_pearson_False_13_FP_50_0.4,p,1,False,13,FP,50,0.4,0.0,CUTIE (p < 0.05)
528471,p_1_pearson_False_13_FP_50_0.45,p,1,False,13,FP,50,0.45,0.0,CUTIE (p < 0.05)
528472,p_1_pearson_False_13_FP_50_0.5,p,1,False,13,FP,50,0.5,0.0,CUTIE (p < 0.05)
528473,p_1_pearson_False_13_FP_50_0.55,p,1,False,13,FP,50,0.55,0.0,CUTIE (p < 0.05)
528474,p_1_pearson_False_13_FP_50_0.6,p,1,False,13,FP,50,0.6,0.0,CUTIE (p < 0.05)
528475,p_1_pearson_False_13_FP_50_0.65,p,1,False,13,FP,50,0.65,0.0,CUTIE (p < 0.05)
528476,p_1_pearson_False_13_FP_50_0.7,p,1,False,13,FP,50,0.7,0.0,CUTIE (p < 0.05)
528477,p_1_pearson_False_13_FP_50_0.75,p,1,False,13,FP,50,0.75,0.0,CUTIE (p < 0.05)
528478,p_1_pearson_False_13_FP_50_0.8,p,1,False,13,FP,50,0.8,0.0,CUTIE (p < 0.05)
528479,p_1_pearson_False_13_FP_50_0.85,p,1,False,13,FP,50,0.85,0.0,CUTIE (p < 0.05)
528480,p_1_pearson_False_13_FP_50_0.9,p,1,False,13,FP,50,0.9,0.0,CUTIE (p < 0.05)
528481,p_1_pearson_False_13_FP_50_0.95,p,1,False,13,FP,50,0.95,0.0,CUTIE (p < 0.05)
528482,p_1_pearson_False_13_FP_50_1,p,1,False,13,FP,50,1.0,0.0,CUTIE (p < 0.05)
528643,p_1_pearson_False_14_FP_50_0.3,p,1,False,14,FP,50,0.3,0.0,CUTIE (p < 0.05)
528644,p_1_pearson_False_14_FP_50_0.35,p,1,False,14,FP,50,0.35,0.0,CUTIE (p < 0.05)
528645,p_1_pearson_False_14_FP_50_0.4,p,1,False,14,FP,50,0.4,0.0,CUTIE (p < 0.05)
528646,p_1_pearson_False_14_FP_50_0.45,p,1,False,14,FP,50,0.45,0.0,CUTIE (p < 0.05)
528647,p_1_pearson_False_14_FP_50_0.5,p,1,False,14,FP,50,0.5,0.0,CUTIE (p < 0.05)
528648,p_1_pearson_False_14_FP_50_0.55,p,1,False,14,FP,50,0.55,0.0,CUTIE (p < 0.05)
528649,p_1_pearson_False_14_FP_50_0.6,p,1,False,14,FP,50,0.6,0.0,CUTIE (p < 0.05)
528650,p_1_pearson_False_14_FP_50_0.65,p,1,False,14,FP,50,0.65,0.0,CUTIE (p < 0.05)
528651,p_1_pearson_False_14_FP_50_0.7,p,1,False,14,FP,50,0.7,0.0,CUTIE (p < 0.05)
528652,p_1_pearson_False_14_FP_50_0.75,p,1,False,14,FP,50,0.75,0.0,CUTIE (p < 0.05)
528653,p_1_pearson_False_14_FP_50_0.8,p,1,False,14,FP,50,0.8,0.0,CUTIE (p < 0.05)
528654,p_1_pearson_False_14_FP_50_0.85,p,1,False,14,FP,50,0.85,0.0,CUTIE (p < 0.05)
528655,p_1_pearson_False_14_FP_50_0.9,p,1,False,14,FP,50,0.9,0.0,CUTIE (p < 0.05)
528656,p_1_pearson_False_14_FP_50_0.95,p,1,False,14,FP,50,0.95,0.0,CUTIE (p < 0.05)
528657,p_1_pearson_False_14_FP_50_1,p,1,False,14,FP,50,1.0,0.0,CUTIE (p < 0.05)
528818,p_1_pearson_False_15_FP_50_0.3,p,1,False,15,FP,50,0.3,0.0,CUTIE (p < 0.05)
528819,p_1_pearson_False_15_FP_50_0.35,p,1,False,15,FP,50,0.35,0.0,CUTIE (p < 0.05)
528820,p_1_pearson_False_15_FP_50_0.4,p,1,False,15,FP,50,0.4,0.0,CUTIE (p < 0.05)
528821,p_1_pearson_False_15_FP_50_0.45,p,1,False,15,FP,50,0.45,0.0,CUTIE (p < 0.05)
528822,p_1_pearson_False_15_FP_50_0.5,p,1,False,15,FP,50,0.5,0.0,CUTIE (p < 0.05)
528823,p_1_pearson_False_15_FP_50_0.55,p,1,False,15,FP,50,0.55,0.0,CUTIE (p < 0.05)
528824,p_1_pearson_False_15_FP_50_0.6,p,1,False,15,FP,50,0.6,0.0,CUTIE (p < 0.05)
528825,p_1_pearson_False_15_FP_50_0.65,p,1,False,15,FP,50,0.65,0.0,CUTIE (p < 0.05)
528826,p_1_pearson_False_15_FP_50_0.7,p,1,False,15,FP,50,0.7,0.0,CUTIE (p < 0.05)
528827,p_1_pearson_False_15_FP_50_0.75,p,1,False,15,FP,50,0.75,0.0,CUTIE (p < 0.05)
528828,p_1_pearson_False_15_FP_50_0.8,p,1,False,15,FP,50,0.8,0.0,CUTIE (p < 0.05)
