Unnamed: 0,analysis_id,parameter,fold_value,cooksd,seed,class,sample_size,corr_strength,indicator,Method
537493,p_1_pearson_False_65_FN_50_0.85,p,1,False,65,FN,50,0.85,1.0,CUTIE (p < 0.05)
537494,p_1_pearson_False_65_FN_50_0.9,p,1,False,65,FN,50,0.9,1.0,CUTIE (p < 0.05)
537495,p_1_pearson_False_65_FN_50_0.95,p,1,False,65,FN,50,0.95,1.0,CUTIE (p < 0.05)
537496,p_1_pearson_False_65_FN_50_1,p,1,False,65,FN,50,1.0,1.0,CUTIE (p < 0.05)
537662,p_1_pearson_False_66_FN_50_0.55,p,1,False,66,FN,50,0.55,0.0,CUTIE (p < 0.05)
537663,p_1_pearson_False_66_FN_50_0.6,p,1,False,66,FN,50,0.6,1.0,CUTIE (p < 0.05)
537664,p_1_pearson_False_66_FN_50_0.65,p,1,False,66,FN,50,0.65,1.0,CUTIE (p < 0.05)
537665,p_1_pearson_False_66_FN_50_0.7,p,1,False,66,FN,50,0.7,1.0,CUTIE (p < 0.05)
537666,p_1_pearson_False_66_FN_50_0.75,p,1,False,66,FN,50,0.75,1.0,CUTIE (p < 0.05)
537667,p_1_pearson_False_66_FN_50_0.8,p,1,False,66,FN,50,0.8,1.0,CUTIE (p < 0.05)
537668,p_1_pearson_False_66_FN_50_0.85,p,1,False,66,FN,50,0.85,1.0,CUTIE (p < 0.05)
537669,p_1_pearson_False_66_FN_50_0.9,p,1,False,66,FN,50,0.9,1.0,CUTIE (p < 0.05)
537670,p_1_pearson_False_66_FN_50_0.95,p,1,False,66,FN,50,0.95,1.0,CUTIE (p < 0.05)
537671,p_1_pearson_False_66_FN_50_1,p,1,False,66,FN,50,1.0,1.0,CUTIE (p < 0.05)
537837,p_1_pearson_False_67_FN_50_0.55,p,1,False,67,FN,50,0.55,0.0,CUTIE (p < 0.05)
537838,p_1_pearson_False_67_FN_50_0.6,p,1,False,67,FN,50,0.6,1.0,CUTIE (p < 0.05)
537839,p_1_pearson_False_67_FN_50_0.65,p,1,False,67,FN,50,0.65,1.0,CUTIE (p < 0.05)
537840,p_1_pearson_False_67_FN_50_0.7,p,1,False,67,FN,50,0.7,1.0,CUTIE (p < 0.05)
537841,p_1_pearson_False_67_FN_50_0.75,p,1,False,67,FN,50,0.75,1.0,CUTIE (p < 0.05)
537842,p_1_pearson_False_67_FN_50_0.8,p,1,False,67,FN,50,0.8,1.0,CUTIE (p < 0.05)
537843,p_1_pearson_False_67_FN_50_0.85,p,1,False,67,FN,50,0.85,1.0,CUTIE (p < 0.05)
537844,p_1_pearson_False_67_FN_50_0.9,p,1,False,67,FN,50,0.9,1.0,CUTIE (p < 0.05)
537845,p_1_pearson_False_67_FN_50_0.95,p,1,False,67,FN,50,0.95,1.0,CUTIE (p < 0.05)
537846,p_1_pearson_False_67_FN_50_1,p,1,False,67,FN,50,1.0,1.0,CUTIE (p < 0.05)
538012,p_1_pearson_False_68_FN_50_0.55,p,1,False,68,FN,50,0.55,0.0,CUTIE (p < 0.05)
538013,p_1_pearson_False_68_FN_50_0.6,p,1,False,68,FN,50,0.6,0.0,CUTIE (p < 0.05)
538014,p_1_pearson_False_68_FN_50_0.65,p,1,False,68,FN,50,0.65,1.0,CUTIE (p < 0.05)
538015,p_1_pearson_False_68_FN_50_0.7,p,1,False,68,FN,50,0.7,1.0,CUTIE (p < 0.05)
538016,p_1_pearson_False_68_FN_50_0.75,p,1,False,68,FN,50,0.75,1.0,CUTIE (p < 0.05)
538017,p_1_pearson_False_68_FN_50_0.8,p,1,False,68,FN,50,0.8,1.0,CUTIE (p < 0.05)
538018,p_1_pearson_False_68_FN_50_0.85,p,1,False,68,FN,50,0.85,1.0,CUTIE (p < 0.05)
538019,p_1_pearson_False_68_FN_50_0.9,p,1,False,68,FN,50,0.9,1.0,CUTIE (p < 0.05)
538020,p_1_pearson_False_68_FN_50_0.95,p,1,False,68,FN,50,0.95,1.0,CUTIE (p < 0.05)
538021,p_1_pearson_False_68_FN_50_1,p,1,False,68,FN,50,1.0,1.0,CUTIE (p < 0.05)
538187,p_1_pearson_False_69_FN_50_0.55,p,1,False,69,FN,50,0.55,0.0,CUTIE (p < 0.05)
538188,p_1_pearson_False_69_FN_50_0.6,p,1,False,69,FN,50,0.6,1.0,CUTIE (p < 0.05)
538189,p_1_pearson_False_69_FN_50_0.65,p,1,False,69,FN,50,0.65,1.0,CUTIE (p < 0.05)
538190,p_1_pearson_False_69_FN_50_0.7,p,1,False,69,FN,50,0.7,1.0,CUTIE (p < 0.05)
538191,p_1_pearson_False_69_FN_50_0.75,p,1,False,69,FN,50,0.75,1.0,CUTIE (p < 0.05)
538192,p_1_pearson_False_69_FN_50_0.8,p,1,False,69,FN,50,0.8,1.0,CUTIE (p < 0.05)
538193,p_1_pearson_False_69_FN_50_0.85,p,1,False,69,FN,50,0.85,1.0,CUTIE (p < 0.05)
538194,p_1_pearson_False_69_FN_50_0.9,p,1,False,69,FN,50,0.9,1.0,CUTIE (p < 0.05)
538195,p_1_pearson_False_69_FN_50_0.95,p,1,False,69,FN,50,0.95,1.0,CUTIE (p < 0.05)
538196,p_1_pearson_False_69_FN_50_1,p,1,False,69,FN,50,1.0,1.0,CUTIE (p < 0.05)
538362,p_1_pearson_False_70_FN_50_0.55,p,1,False,70,FN,50,0.55,0.0,CUTIE (p < 0.05)
538363,p_1_pearson_False_70_FN_50_0.6,p,1,False,70,FN,50,0.6,1.0,CUTIE (p < 0.05)
538364,p_1_pearson_False_70_FN_50_0.65,p,1,False,70,FN,50,0.65,1.0,CUTIE (p < 0.05)
538365,p_1_pearson_False_70_FN_50_0.7,p,1,False,70,FN,50,0.7,1.0,CUTIE (p < 0.05)
538366,p_1_pearson_False_70_FN_50_0.75,p,1,False,70,FN,50,0.75,1.0,CUTIE (p < 0.05)
538367,p_1_pearson_False_70_FN_50_0.8,p,1,False,70,FN,50,0.8,1.0,CUTIE (p < 0.05)
538368,p_1_pearson_False_70_FN_50_0.85,p,1,False,70,FN,50,0.85,1.0,CUTIE (p < 0.05)
538369,p_1_pearson_False_70_FN_50_0.9,p,1,False,70,FN,50,0.9,1.0,CUTIE (p < 0.05)
538370,p_1_pearson_False_70_FN_50_0.95,p,1,False,70,FN,50,0.95,1.0,CUTIE (p < 0.05)
538371,p_1_pearson_False_70_FN_50_1,p,1,False,70,FN,50,1.0,1.0,CUTIE (p < 0.05)
538537,p_1_pearson_False_71_FN_50_0.55,p,1,False,71,FN,50,0.55,0.0,CUTIE (p < 0.05)
538538,p_1_pearson_False_71_FN_50_0.6,p,1,False,71,FN,50,0.6,1.0,CUTIE (p < 0.05)
538539,p_1_pearson_False_71_FN_50_0.65,p,1,False,71,FN,50,0.65,1.0,CUTIE (p < 0.05)
538540,p_1_pearson_False_71_FN_50_0.7,p,1,False,71,FN,50,0.7,1.0,CUTIE (p < 0.05)
538541,p_1_pearson_False_71_FN_50_0.75,p,1,False,71,FN,50,0.75,1.0,CUTIE (p < 0.05)
538542,p_1_pearson_False_71_FN_50_0.8,p,1,False,71,FN,50,0.8,1.0,CUTIE (p < 0.05)
538543,p_1_pearson_False_71_FN_50_0.85,p,1,False,71,FN,50,0.85,1.0,CUTIE (p < 0.05)
538544,p_1_pearson_False_71_FN_50_0.9,p,1,False,71,FN,50,0.9,1.0,CUTIE (p < 0.05)
538545,p_1_pearson_False_71_FN_50_0.95,p,1,False,71,FN,50,0.95,1.0,CUTIE (p < 0.05)
538546,p_1_pearson_False_71_FN_50_1,p,1,False,71,FN,50,1.0,1.0,CUTIE (p < 0.05)
538712,p_1_pearson_False_72_FN_50_0.55,p,1,False,72,FN,50,0.55,0.0,CUTIE (p < 0.05)
538713,p_1_pearson_False_72_FN_50_0.6,p,1,False,72,FN,50,0.6,1.0,CUTIE (p < 0.05)
538714,p_1_pearson_False_72_FN_50_0.65,p,1,False,72,FN,50,0.65,1.0,CUTIE (p < 0.05)
538715,p_1_pearson_False_72_FN_50_0.7,p,1,False,72,FN,50,0.7,1.0,CUTIE (p < 0.05)
538716,p_1_pearson_False_72_FN_50_0.75,p,1,False,72,FN,50,0.75,1.0,CUTIE (p < 0.05)
538717,p_1_pearson_False_72_FN_50_0.8,p,1,False,72,FN,50,0.8,1.0,CUTIE (p < 0.05)
538718,p_1_pearson_False_72_FN_50_0.85,p,1,False,72,FN,50,0.85,1.0,CUTIE (p < 0.05)
538719,p_1_pearson_False_72_FN_50_0.9,p,1,False,72,FN,50,0.9,1.0,CUTIE (p < 0.05)
538720,p_1_pearson_False_72_FN_50_0.95,p,1,False,72,FN,50,0.95,1.0,CUTIE (p < 0.05)
538721,p_1_pearson_False_72_FN_50_1,p,1,False,72,FN,50,1.0,1.0,CUTIE (p < 0.05)
538887,p_1_pearson_False_73_FN_50_0.55,p,1,False,73,FN,50,0.55,0.0,CUTIE (p < 0.05)
538888,p_1_pearson_False_73_FN_50_0.6,p,1,False,73,FN,50,0.6,1.0,CUTIE (p < 0.05)
538889,p_1_pearson_False_73_FN_50_0.65,p,1,False,73,FN,50,0.65,1.0,CUTIE (p < 0.05)
538890,p_1_pearson_False_73_FN_50_0.7,p,1,False,73,FN,50,0.7,1.0,CUTIE (p < 0.05)
538891,p_1_pearson_False_73_FN_50_0.75,p,1,False,73,FN,50,0.75,1.0,CUTIE (p < 0.05)
538892,p_1_pearson_False_73_FN_50_0.8,p,1,False,73,FN,50,0.8,1.0,CUTIE (p < 0.05)
538893,p_1_pearson_False_73_FN_50_0.85,p,1,False,73,FN,50,0.85,1.0,CUTIE (p < 0.05)
538894,p_1_pearson_False_73_FN_50_0.9,p,1,False,73,FN,50,0.9,1.0,CUTIE (p < 0.05)
538895,p_1_pearson_False_73_FN_50_0.95,p,1,False,73,FN,50,0.95,1.0,CUTIE (p < 0.05)
538896,p_1_pearson_False_73_FN_50_1,p,1,False,73,FN,50,1.0,1.0,CUTIE (p < 0.05)
539062,p_1_pearson_False_74_FN_50_0.55,p,1,False,74,FN,50,0.55,0.0,CUTIE (p < 0.05)
539063,p_1_pearson_False_74_FN_50_0.6,p,1,False,74,FN,50,0.6,1.0,CUTIE (p < 0.05)
539064,p_1_pearson_False_74_FN_50_0.65,p,1,False,74,FN,50,0.65,1.0,CUTIE (p < 0.05)
539065,p_1_pearson_False_74_FN_50_0.7,p,1,False,74,FN,50,0.7,1.0,CUTIE (p < 0.05)
539066,p_1_pearson_False_74_FN_50_0.75,p,1,False,74,FN,50,0.75,1.0,CUTIE (p < 0.05)
539067,p_1_pearson_False_74_FN_50_0.8,p,1,False,74,FN,50,0.8,1.0,CUTIE (p < 0.05)
539068,p_1_pearson_False_74_FN_50_0.85,p,1,False,74,FN,50,0.85,1.0,CUTIE (p < 0.05)
539069,p_1_pearson_False_74_FN_50_0.9,p,1,False,74,FN,50,0.9,1.0,CUTIE (p < 0.05)
539070,p_1_pearson_False_74_FN_50_0.95,p,1,False,74,FN,50,0.95,1.0,CUTIE (p < 0.05)
539071,p_1_pearson_False_74_FN_50_1,p,1,False,74,FN,50,1.0,1.0,CUTIE (p < 0.05)
539237,p_1_pearson_False_75_FN_50_0.55,p,1,False,75,FN,50,0.55,0.0,CUTIE (p < 0.05)
539238,p_1_pearson_False_75_FN_50_0.6,p,1,False,75,FN,50,0.6,1.0,CUTIE (p < 0.05)
539239,p_1_pearson_False_75_FN_50_0.65,p,1,False,75,FN,50,0.65,1.0,CUTIE (p < 0.05)
539240,p_1_pearson_False_75_FN_50_0.7,p,1,False,75,FN,50,0.7,1.0,CUTIE (p < 0.05)
539241,p_1_pearson_False_75_FN_50_0.75,p,1,False,75,FN,50,0.75,1.0,CUTIE (p < 0.05)
539242,p_1_pearson_False_75_FN_50_0.8,p,1,False,75,FN,50,0.8,1.0,CUTIE (p < 0.05)
539243,p_1_pearson_False_75_FN_50_0.85,p,1,False,75,FN,50,0.85,1.0,CUTIE (p < 0.05)
539244,p_1_pearson_False_75_FN_50_0.9,p,1,False,75,FN,50,0.9,1.0,CUTIE (p < 0.05)
539245,p_1_pearson_False_75_FN_50_0.95,p,1,False,75,FN,50,0.95,1.0,CUTIE (p < 0.05)
539246,p_1_pearson_False_75_FN_50_1,p,1,False,75,FN,50,1.0,1.0,CUTIE (p < 0.05)
539412,p_1_pearson_False_76_FN_50_0.55,p,1,False,76,FN,50,0.55,0.0,CUTIE (p < 0.05)
539413,p_1_pearson_False_76_FN_50_0.6,p,1,False,76,FN,50,0.6,0.0,CUTIE (p < 0.05)
539414,p_1_pearson_False_76_FN_50_0.65,p,1,False,76,FN,50,0.65,0.0,CUTIE (p < 0.05)
539415,p_1_pearson_False_76_FN_50_0.7,p,1,False,76,FN,50,0.7,1.0,CUTIE (p < 0.05)
539416,p_1_pearson_False_76_FN_50_0.75,p,1,False,76,FN,50,0.75,1.0,CUTIE (p < 0.05)
539417,p_1_pearson_False_76_FN_50_0.8,p,1,False,76,FN,50,0.8,1.0,CUTIE (p < 0.05)
539418,p_1_pearson_False_76_FN_50_0.85,p,1,False,76,FN,50,0.85,1.0,CUTIE (p < 0.05)
539419,p_1_pearson_False_76_FN_50_0.9,p,1,False,76,FN,50,0.9,1.0,CUTIE (p < 0.05)
539420,p_1_pearson_False_76_FN_50_0.95,p,1,False,76,FN,50,0.95,1.0,CUTIE (p < 0.05)
539421,p_1_pearson_False_76_FN_50_1,p,1,False,76,FN,50,1.0,1.0,CUTIE (p < 0.05)
539587,p_1_pearson_False_77_FN_50_0.55,p,1,False,77,FN,50,0.55,0.0,CUTIE (p < 0.05)
539588,p_1_pearson_False_77_FN_50_0.6,p,1,False,77,FN,50,0.6,0.0,CUTIE (p < 0.05)
539589,p_1_pearson_False_77_FN_50_0.65,p,1,False,77,FN,50,0.65,1.0,CUTIE (p < 0.05)
539590,p_1_pearson_False_77_FN_50_0.7,p,1,False,77,FN,50,0.7,1.0,CUTIE (p < 0.05)
539591,p_1_pearson_False_77_FN_50_0.75,p,1,False,77,FN,50,0.75,1.0,CUTIE (p < 0.05)
539592,p_1_pearson_False_77_FN_50_0.8,p,1,False,77,FN,50,0.8,1.0,CUTIE (p < 0.05)
539593,p_1_pearson_False_77_FN_50_0.85,p,1,False,77,FN,50,0.85,1.0,CUTIE (p < 0.05)
539594,p_1_pearson_False_77_FN_50_0.9,p,1,False,77,FN,50,0.9,1.0,CUTIE (p < 0.05)
539595,p_1_pearson_False_77_FN_50_0.95,p,1,False,77,FN,50,0.95,1.0,CUTIE (p < 0.05)
539596,p_1_pearson_False_77_FN_50_1,p,1,False,77,FN,50,1.0,1.0,CUTIE (p < 0.05)
539762,p_1_pearson_False_78_FN_50_0.55,p,1,False,78,FN,50,0.55,0.0,CUTIE (p < 0.05)
539763,p_1_pearson_False_78_FN_50_0.6,p,1,False,78,FN,50,0.6,0.0,CUTIE (p < 0.05)
539764,p_1_pearson_False_78_FN_50_0.65,p,1,False,78,FN,50,0.65,1.0,CUTIE (p < 0.05)
539765,p_1_pearson_False_78_FN_50_0.7,p,1,False,78,FN,50,0.7,1.0,CUTIE (p < 0.05)
539766,p_1_pearson_False_78_FN_50_0.75,p,1,False,78,FN,50,0.75,1.0,CUTIE (p < 0.05)
539767,p_1_pearson_False_78_FN_50_0.8,p,1,False,78,FN,50,0.8,1.0,CUTIE (p < 0.05)
539768,p_1_pearson_False_78_FN_50_0.85,p,1,False,78,FN,50,0.85,1.0,CUTIE (p < 0.05)
539769,p_1_pearson_False_78_FN_50_0.9,p,1,False,78,FN,50,0.9,1.0,CUTIE (p < 0.05)
539770,p_1_pearson_False_78_FN_50_0.95,p,1,False,78,FN,50,0.95,1.0,CUTIE (p < 0.05)
539771,p_1_pearson_False_78_FN_50_1,p,1,False,78,FN,50,1.0,1.0,CUTIE (p < 0.05)
539937,p_1_pearson_False_79_FN_50_0.55,p,1,False,79,FN,50,0.55,0.0,CUTIE (p < 0.05)
539938,p_1_pearson_False_79_FN_50_0.6,p,1,False,79,FN,50,0.6,0.0,CUTIE (p < 0.05)
539939,p_1_pearson_False_79_FN_50_0.65,p,1,False,79,FN,50,0.65,1.0,CUTIE (p < 0.05)
539940,p_1_pearson_False_79_FN_50_0.7,p,1,False,79,FN,50,0.7,1.0,CUTIE (p < 0.05)
539941,p_1_pearson_False_79_FN_50_0.75,p,1,False,79,FN,50,0.75,1.0,CUTIE (p < 0.05)
539942,p_1_pearson_False_79_FN_50_0.8,p,1,False,79,FN,50,0.8,1.0,CUTIE (p < 0.05)
539943,p_1_pearson_False_79_FN_50_0.85,p,1,False,79,FN,50,0.85,1.0,CUTIE (p < 0.05)
539944,p_1_pearson_False_79_FN_50_0.9,p,1,False,79,FN,50,0.9,1.0,CUTIE (p < 0.05)
539945,p_1_pearson_False_79_FN_50_0.95,p,1,False,79,FN,50,0.95,1.0,CUTIE (p < 0.05)
539946,p_1_pearson_False_79_FN_50_1,p,1,False,79,FN,50,1.0,1.0,CUTIE (p < 0.05)
540112,p_1_pearson_False_80_FN_50_0.55,p,1,False,80,FN,50,0.55,0.0,CUTIE (p < 0.05)
540113,p_1_pearson_False_80_FN_50_0.6,p,1,False,80,FN,50,0.6,0.0,CUTIE (p < 0.05)
540114,p_1_pearson_False_80_FN_50_0.65,p,1,False,80,FN,50,0.65,1.0,CUTIE (p < 0.05)
540115,p_1_pearson_False_80_FN_50_0.7,p,1,False,80,FN,50,0.7,1.0,CUTIE (p < 0.05)
540116,p_1_pearson_False_80_FN_50_0.75,p,1,False,80,FN,50,0.75,1.0,CUTIE (p < 0.05)
540117,p_1_pearson_False_80_FN_50_0.8,p,1,False,80,FN,50,0.8,1.0,CUTIE (p < 0.05)
540118,p_1_pearson_False_80_FN_50_0.85,p,1,False,80,FN,50,0.85,1.0,CUTIE (p < 0.05)
540119,p_1_pearson_False_80_FN_50_0.9,p,1,False,80,FN,50,0.9,1.0,CUTIE (p < 0.05)
540120,p_1_pearson_False_80_FN_50_0.95,p,1,False,80,FN,50,0.95,1.0,CUTIE (p < 0.05)
540121,p_1_pearson_False_80_FN_50_1,p,1,False,80,FN,50,1.0,1.0,CUTIE (p < 0.05)
540287,p_1_pearson_False_81_FN_50_0.55,p,1,False,81,FN,50,0.55,0.0,CUTIE (p < 0.05)
540288,p_1_pearson_False_81_FN_50_0.6,p,1,False,81,FN,50,0.6,0.0,CUTIE (p < 0.05)
540289,p_1_pearson_False_81_FN_50_0.65,p,1,False,81,FN,50,0.65,1.0,CUTIE (p < 0.05)
540290,p_1_pearson_False_81_FN_50_0.7,p,1,False,81,FN,50,0.7,1.0,CUTIE (p < 0.05)
540291,p_1_pearson_False_81_FN_50_0.75,p,1,False,81,FN,50,0.75,1.0,CUTIE (p < 0.05)
540292,p_1_pearson_False_81_FN_50_0.8,p,1,False,81,FN,50,0.8,1.0,CUTIE (p < 0.05)
540293,p_1_pearson_False_81_FN_50_0.85,p,1,False,81,FN,50,0.85,1.0,CUTIE (p < 0.05)
540294,p_1_pearson_False_81_FN_50_0.9,p,1,False,81,FN,50,0.9,1.0,CUTIE (p < 0.05)
540295,p_1_pearson_False_81_FN_50_0.95,p,1,False,81,FN,50,0.95,1.0,CUTIE (p < 0.05)
540296,p_1_pearson_False_81_FN_50_1,p,1,False,81,FN,50,1.0,1.0,CUTIE (p < 0.05)
540462,p_1_pearson_False_82_FN_50_0.55,p,1,False,82,FN,50,0.55,0.0,CUTIE (p < 0.05)
540463,p_1_pearson_False_82_FN_50_0.6,p,1,False,82,FN,50,0.6,1.0,CUTIE (p < 0.05)
540464,p_1_pearson_False_82_FN_50_0.65,p,1,False,82,FN,50,0.65,1.0,CUTIE (p < 0.05)
540465,p_1_pearson_False_82_FN_50_0.7,p,1,False,82,FN,50,0.7,1.0,CUTIE (p < 0.05)
540466,p_1_pearson_False_82_FN_50_0.75,p,1,False,82,FN,50,0.75,1.0,CUTIE (p < 0.05)
540467,p_1_pearson_False_82_FN_50_0.8,p,1,False,82,FN,50,0.8,1.0,CUTIE (p < 0.05)
540468,p_1_pearson_False_82_FN_50_0.85,p,1,False,82,FN,50,0.85,1.0,CUTIE (p < 0.05)
540469,p_1_pearson_False_82_FN_50_0.9,p,1,False,82,FN,50,0.9,1.0,CUTIE (p < 0.05)
540470,p_1_pearson_False_82_FN_50_0.95,p,1,False,82,FN,50,0.95,1.0,CUTIE (p < 0.05)
540471,p_1_pearson_False_82_FN_50_1,p,1,False,82,FN,50,1.0,1.0,CUTIE (p < 0.05)
540637,p_1_pearson_False_83_FN_50_0.55,p,1,False,83,FN,50,0.55,0.0,CUTIE (p < 0.05)
540638,p_1_pearson_False_83_FN_50_0.6,p,1,False,83,FN,50,0.6,1.0,CUTIE (p < 0.05)
540639,p_1_pearson_False_83_FN_50_0.65,p,1,False,83,FN,50,0.65,1.0,CUTIE (p < 0.05)
540640,p_1_pearson_False_83_FN_50_0.7,p,1,False,83,FN,50,0.7,1.0,CUTIE (p < 0.05)
540641,p_1_pearson_False_83_FN_50_0.75,p,1,False,83,FN,50,0.75,1.0,CUTIE (p < 0.05)
540642,p_1_pearson_False_83_FN_50_0.8,p,1,False,83,FN,50,0.8,1.0,CUTIE (p < 0.05)
540643,p_1_pearson_False_83_FN_50_0.85,p,1,False,83,FN,50,0.85,1.0,CUTIE (p < 0.05)
540644,p_1_pearson_False_83_FN_50_0.9,p,1,False,83,FN,50,0.9,1.0,CUTIE (p < 0.05)
540645,p_1_pearson_False_83_FN_50_0.95,p,1,False,83,FN,50,0.95,1.0,CUTIE (p < 0.05)
540646,p_1_pearson_False_83_FN_50_1,p,1,False,83,FN,50,1.0,1.0,CUTIE (p < 0.05)
540812,p_1_pearson_False_84_FN_50_0.55,p,1,False,84,FN,50,0.55,0.0,CUTIE (p < 0.05)
540813,p_1_pearson_False_84_FN_50_0.6,p,1,False,84,FN,50,0.6,0.0,CUTIE (p < 0.05)
540814,p_1_pearson_False_84_FN_50_0.65,p,1,False,84,FN,50,0.65,1.0,CUTIE (p < 0.05)
540815,p_1_pearson_False_84_FN_50_0.7,p,1,False,84,FN,50,0.7,1.0,CUTIE (p < 0.05)
540816,p_1_pearson_False_84_FN_50_0.75,p,1,False,84,FN,50,0.75,1.0,CUTIE (p < 0.05)
540817,p_1_pearson_False_84_FN_50_0.8,p,1,False,84,FN,50,0.8,1.0,CUTIE (p < 0.05)
540818,p_1_pearson_False_84_FN_50_0.85,p,1,False,84,FN,50,0.85,1.0,CUTIE (p < 0.05)
540819,p_1_pearson_False_84_FN_50_0.9,p,1,False,84,FN,50,0.9,1.0,CUTIE (p < 0.05)
540820,p_1_pearson_False_84_FN_50_0.95,p,1,False,84,FN,50,0.95,1.0,CUTIE (p < 0.05)
540821,p_1_pearson_False_84_FN_50_1,p,1,False,84,FN,50,1.0,1.0,CUTIE (p < 0.05)
540987,p_1_pearson_False_85_FN_50_0.55,p,1,False,85,FN,50,0.55,0.0,CUTIE (p < 0.05)
540988,p_1_pearson_False_85_FN_50_0.6,p,1,False,85,FN,50,0.6,1.0,CUTIE (p < 0.05)
540989,p_1_pearson_False_85_FN_50_0.65,p,1,False,85,FN,50,0.65,1.0,CUTIE (p < 0.05)
540990,p_1_pearson_False_85_FN_50_0.7,p,1,False,85,FN,50,0.7,1.0,CUTIE (p < 0.05)
540991,p_1_pearson_False_85_FN_50_0.75,p,1,False,85,FN,50,0.75,1.0,CUTIE (p < 0.05)
540992,p_1_pearson_False_85_FN_50_0.8,p,1,False,85,FN,50,0.8,1.0,CUTIE (p < 0.05)
540993,p_1_pearson_False_85_FN_50_0.85,p,1,False,85,FN,50,0.85,1.0,CUTIE (p < 0.05)
540994,p_1_pearson_False_85_FN_50_0.9,p,1,False,85,FN,50,0.9,1.0,CUTIE (p < 0.05)
540995,p_1_pearson_False_85_FN_50_0.95,p,1,False,85,FN,50,0.95,1.0,CUTIE (p < 0.05)
540996,p_1_pearson_False_85_FN_50_1,p,1,False,85,FN,50,1.0,1.0,CUTIE (p < 0.05)
541162,p_1_pearson_False_86_FN_50_0.55,p,1,False,86,FN,50,0.55,0.0,CUTIE (p < 0.05)
541163,p_1_pearson_False_86_FN_50_0.6,p,1,False,86,FN,50,0.6,0.0,CUTIE (p < 0.05)
541164,p_1_pearson_False_86_FN_50_0.65,p,1,False,86,FN,50,0.65,1.0,CUTIE (p < 0.05)
541165,p_1_pearson_False_86_FN_50_0.7,p,1,False,86,FN,50,0.7,1.0,CUTIE (p < 0.05)
541166,p_1_pearson_False_86_FN_50_0.75,p,1,False,86,FN,50,0.75,1.0,CUTIE (p < 0.05)
541167,p_1_pearson_False_86_FN_50_0.8,p,1,False,86,FN,50,0.8,1.0,CUTIE (p < 0.05)
541168,p_1_pearson_False_86_FN_50_0.85,p,1,False,86,FN,50,0.85,1.0,CUTIE (p < 0.05)
541169,p_1_pearson_False_86_FN_50_0.9,p,1,False,86,FN,50,0.9,1.0,CUTIE (p < 0.05)
541170,p_1_pearson_False_86_FN_50_0.95,p,1,False,86,FN,50,0.95,1.0,CUTIE (p < 0.05)
541171,p_1_pearson_False_86_FN_50_1,p,1,False,86,FN,50,1.0,1.0,CUTIE (p < 0.05)
541337,p_1_pearson_False_87_FN_50_0.55,p,1,False,87,FN,50,0.55,0.0,CUTIE (p < 0.05)
541338,p_1_pearson_False_87_FN_50_0.6,p,1,False,87,FN,50,0.6,1.0,CUTIE (p < 0.05)
541339,p_1_pearson_False_87_FN_50_0.65,p,1,False,87,FN,50,0.65,1.0,CUTIE (p < 0.05)
541340,p_1_pearson_False_87_FN_50_0.7,p,1,False,87,FN,50,0.7,1.0,CUTIE (p < 0.05)
541341,p_1_pearson_False_87_FN_50_0.75,p,1,False,87,FN,50,0.75,1.0,CUTIE (p < 0.05)
541342,p_1_pearson_False_87_FN_50_0.8,p,1,False,87,FN,50,0.8,1.0,CUTIE (p < 0.05)
541343,p_1_pearson_False_87_FN_50_0.85,p,1,False,87,FN,50,0.85,1.0,CUTIE (p < 0.05)
541344,p_1_pearson_False_87_FN_50_0.9,p,1,False,87,FN,50,0.9,1.0,CUTIE (p < 0.05)
541345,p_1_pearson_False_87_FN_50_0.95,p,1,False,87,FN,50,0.95,1.0,CUTIE (p < 0.05)
541346,p_1_pearson_False_87_FN_50_1,p,1,False,87,FN,50,1.0,1.0,CUTIE (p < 0.05)
541512,p_1_pearson_False_88_FN_50_0.55,p,1,False,88,FN,50,0.55,0.0,CUTIE (p < 0.05)
541513,p_1_pearson_False_88_FN_50_0.6,p,1,False,88,FN,50,0.6,1.0,CUTIE (p < 0.05)
541514,p_1_pearson_False_88_FN_50_0.65,p,1,False,88,FN,50,0.65,1.0,CUTIE (p < 0.05)
541515,p_1_pearson_False_88_FN_50_0.7,p,1,False,88,FN,50,0.7,1.0,CUTIE (p < 0.05)
541516,p_1_pearson_False_88_FN_50_0.75,p,1,False,88,FN,50,0.75,1.0,CUTIE (p < 0.05)
541517,p_1_pearson_False_88_FN_50_0.8,p,1,False,88,FN,50,0.8,1.0,CUTIE (p < 0.05)
541518,p_1_pearson_False_88_FN_50_0.85,p,1,False,88,FN,50,0.85,1.0,CUTIE (p < 0.05)
541519,p_1_pearson_False_88_FN_50_0.9,p,1,False,88,FN,50,0.9,1.0,CUTIE (p < 0.05)
541520,p_1_pearson_False_88_FN_50_0.95,p,1,False,88,FN,50,0.95,1.0,CUTIE (p < 0.05)
541521,p_1_pearson_False_88_FN_50_1,p,1,False,88,FN,50,1.0,1.0,CUTIE (p < 0.05)
541687,p_1_pearson_False_89_FN_50_0.55,p,1,False,89,FN,50,0.55,0.0,CUTIE (p < 0.05)
541688,p_1_pearson_False_89_FN_50_0.6,p,1,False,89,FN,50,0.6,1.0,CUTIE (p < 0.05)
541689,p_1_pearson_False_89_FN_50_0.65,p,1,False,89,FN,50,0.65,1.0,CUTIE (p < 0.05)
