Unnamed: 0,analysis_id,parameter,fold_value,cooksd,seed,class,sample_size,corr_strength,indicator,Method
526509,p_1_pearson_False_2_NP_50_0.8,p,1,False,2,NP,50,0.8,1.0,CUTIE (p < 0.05)
526510,p_1_pearson_False_2_NP_50_0.85,p,1,False,2,NP,50,0.85,1.0,CUTIE (p < 0.05)
526511,p_1_pearson_False_2_NP_50_0.9,p,1,False,2,NP,50,0.9,1.0,CUTIE (p < 0.05)
526512,p_1_pearson_False_2_NP_50_0.95,p,1,False,2,NP,50,0.95,1.0,CUTIE (p < 0.05)
526513,p_1_pearson_False_2_NP_50_1,p,1,False,2,NP,50,1.0,1.0,CUTIE (p < 0.05)
526674,p_1_pearson_False_3_NP_50_0.3,p,1,False,3,NP,50,0.3,0.0,CUTIE (p < 0.05)
526675,p_1_pearson_False_3_NP_50_0.35,p,1,False,3,NP,50,0.35,1.0,CUTIE (p < 0.05)
526676,p_1_pearson_False_3_NP_50_0.4,p,1,False,3,NP,50,0.4,1.0,CUTIE (p < 0.05)
526677,p_1_pearson_False_3_NP_50_0.45,p,1,False,3,NP,50,0.45,1.0,CUTIE (p < 0.05)
526678,p_1_pearson_False_3_NP_50_0.5,p,1,False,3,NP,50,0.5,1.0,CUTIE (p < 0.05)
526679,p_1_pearson_False_3_NP_50_0.55,p,1,False,3,NP,50,0.55,1.0,CUTIE (p < 0.05)
526680,p_1_pearson_False_3_NP_50_0.6,p,1,False,3,NP,50,0.6,1.0,CUTIE (p < 0.05)
526681,p_1_pearson_False_3_NP_50_0.65,p,1,False,3,NP,50,0.65,1.0,CUTIE (p < 0.05)
526682,p_1_pearson_False_3_NP_50_0.7,p,1,False,3,NP,50,0.7,1.0,CUTIE (p < 0.05)
526683,p_1_pearson_False_3_NP_50_0.75,p,1,False,3,NP,50,0.75,1.0,CUTIE (p < 0.05)
526684,p_1_pearson_False_3_NP_50_0.8,p,1,False,3,NP,50,0.8,1.0,CUTIE (p < 0.05)
526685,p_1_pearson_False_3_NP_50_0.85,p,1,False,3,NP,50,0.85,1.0,CUTIE (p < 0.05)
526686,p_1_pearson_False_3_NP_50_0.9,p,1,False,3,NP,50,0.9,1.0,CUTIE (p < 0.05)
526687,p_1_pearson_False_3_NP_50_0.95,p,1,False,3,NP,50,0.95,1.0,CUTIE (p < 0.05)
526688,p_1_pearson_False_3_NP_50_1,p,1,False,3,NP,50,1.0,1.0,CUTIE (p < 0.05)
526849,p_1_pearson_False_4_NP_50_0.3,p,1,False,4,NP,50,0.3,0.0,CUTIE (p < 0.05)
526850,p_1_pearson_False_4_NP_50_0.35,p,1,False,4,NP,50,0.35,1.0,CUTIE (p < 0.05)
526851,p_1_pearson_False_4_NP_50_0.4,p,1,False,4,NP,50,0.4,1.0,CUTIE (p < 0.05)
526852,p_1_pearson_False_4_NP_50_0.45,p,1,False,4,NP,50,0.45,1.0,CUTIE (p < 0.05)
526853,p_1_pearson_False_4_NP_50_0.5,p,1,False,4,NP,50,0.5,1.0,CUTIE (p < 0.05)
526854,p_1_pearson_False_4_NP_50_0.55,p,1,False,4,NP,50,0.55,1.0,CUTIE (p < 0.05)
526855,p_1_pearson_False_4_NP_50_0.6,p,1,False,4,NP,50,0.6,1.0,CUTIE (p < 0.05)
526856,p_1_pearson_False_4_NP_50_0.65,p,1,False,4,NP,50,0.65,1.0,CUTIE (p < 0.05)
526857,p_1_pearson_False_4_NP_50_0.7,p,1,False,4,NP,50,0.7,1.0,CUTIE (p < 0.05)
526858,p_1_pearson_False_4_NP_50_0.75,p,1,False,4,NP,50,0.75,1.0,CUTIE (p < 0.05)
526859,p_1_pearson_False_4_NP_50_0.8,p,1,False,4,NP,50,0.8,1.0,CUTIE (p < 0.05)
526860,p_1_pearson_False_4_NP_50_0.85,p,1,False,4,NP,50,0.85,1.0,CUTIE (p < 0.05)
526861,p_1_pearson_False_4_NP_50_0.9,p,1,False,4,NP,50,0.9,1.0,CUTIE (p < 0.05)
526862,p_1_pearson_False_4_NP_50_0.95,p,1,False,4,NP,50,0.95,1.0,CUTIE (p < 0.05)
526863,p_1_pearson_False_4_NP_50_1,p,1,False,4,NP,50,1.0,1.0,CUTIE (p < 0.05)
527024,p_1_pearson_False_5_NP_50_0.3,p,1,False,5,NP,50,0.3,0.0,CUTIE (p < 0.05)
527025,p_1_pearson_False_5_NP_50_0.35,p,1,False,5,NP,50,0.35,1.0,CUTIE (p < 0.05)
527026,p_1_pearson_False_5_NP_50_0.4,p,1,False,5,NP,50,0.4,1.0,CUTIE (p < 0.05)
527027,p_1_pearson_False_5_NP_50_0.45,p,1,False,5,NP,50,0.45,1.0,CUTIE (p < 0.05)
527028,p_1_pearson_False_5_NP_50_0.5,p,1,False,5,NP,50,0.5,1.0,CUTIE (p < 0.05)
527029,p_1_pearson_False_5_NP_50_0.55,p,1,False,5,NP,50,0.55,1.0,CUTIE (p < 0.05)
527030,p_1_pearson_False_5_NP_50_0.6,p,1,False,5,NP,50,0.6,1.0,CUTIE (p < 0.05)
527031,p_1_pearson_False_5_NP_50_0.65,p,1,False,5,NP,50,0.65,1.0,CUTIE (p < 0.05)
527032,p_1_pearson_False_5_NP_50_0.7,p,1,False,5,NP,50,0.7,1.0,CUTIE (p < 0.05)
527033,p_1_pearson_False_5_NP_50_0.75,p,1,False,5,NP,50,0.75,1.0,CUTIE (p < 0.05)
527034,p_1_pearson_False_5_NP_50_0.8,p,1,False,5,NP,50,0.8,1.0,CUTIE (p < 0.05)
527035,p_1_pearson_False_5_NP_50_0.85,p,1,False,5,NP,50,0.85,1.0,CUTIE (p < 0.05)
527036,p_1_pearson_False_5_NP_50_0.9,p,1,False,5,NP,50,0.9,1.0,CUTIE (p < 0.05)
527037,p_1_pearson_False_5_NP_50_0.95,p,1,False,5,NP,50,0.95,1.0,CUTIE (p < 0.05)
527038,p_1_pearson_False_5_NP_50_1,p,1,False,5,NP,50,1.0,1.0,CUTIE (p < 0.05)
527199,p_1_pearson_False_6_NP_50_0.3,p,1,False,6,NP,50,0.3,0.0,CUTIE (p < 0.05)
527200,p_1_pearson_False_6_NP_50_0.35,p,1,False,6,NP,50,0.35,1.0,CUTIE (p < 0.05)
527201,p_1_pearson_False_6_NP_50_0.4,p,1,False,6,NP,50,0.4,1.0,CUTIE (p < 0.05)
527202,p_1_pearson_False_6_NP_50_0.45,p,1,False,6,NP,50,0.45,1.0,CUTIE (p < 0.05)
527203,p_1_pearson_False_6_NP_50_0.5,p,1,False,6,NP,50,0.5,1.0,CUTIE (p < 0.05)
527204,p_1_pearson_False_6_NP_50_0.55,p,1,False,6,NP,50,0.55,1.0,CUTIE (p < 0.05)
527205,p_1_pearson_False_6_NP_50_0.6,p,1,False,6,NP,50,0.6,1.0,CUTIE (p < 0.05)
527206,p_1_pearson_False_6_NP_50_0.65,p,1,False,6,NP,50,0.65,1.0,CUTIE (p < 0.05)
527207,p_1_pearson_False_6_NP_50_0.7,p,1,False,6,NP,50,0.7,1.0,CUTIE (p < 0.05)
527208,p_1_pearson_False_6_NP_50_0.75,p,1,False,6,NP,50,0.75,1.0,CUTIE (p < 0.05)
527209,p_1_pearson_False_6_NP_50_0.8,p,1,False,6,NP,50,0.8,1.0,CUTIE (p < 0.05)
527210,p_1_pearson_False_6_NP_50_0.85,p,1,False,6,NP,50,0.85,1.0,CUTIE (p < 0.05)
527211,p_1_pearson_False_6_NP_50_0.9,p,1,False,6,NP,50,0.9,1.0,CUTIE (p < 0.05)
527212,p_1_pearson_False_6_NP_50_0.95,p,1,False,6,NP,50,0.95,1.0,CUTIE (p < 0.05)
527213,p_1_pearson_False_6_NP_50_1,p,1,False,6,NP,50,1.0,1.0,CUTIE (p < 0.05)
527374,p_1_pearson_False_7_NP_50_0.3,p,1,False,7,NP,50,0.3,0.0,CUTIE (p < 0.05)
527375,p_1_pearson_False_7_NP_50_0.35,p,1,False,7,NP,50,0.35,1.0,CUTIE (p < 0.05)
527376,p_1_pearson_False_7_NP_50_0.4,p,1,False,7,NP,50,0.4,1.0,CUTIE (p < 0.05)
527377,p_1_pearson_False_7_NP_50_0.45,p,1,False,7,NP,50,0.45,1.0,CUTIE (p < 0.05)
527378,p_1_pearson_False_7_NP_50_0.5,p,1,False,7,NP,50,0.5,1.0,CUTIE (p < 0.05)
527379,p_1_pearson_False_7_NP_50_0.55,p,1,False,7,NP,50,0.55,1.0,CUTIE (p < 0.05)
527380,p_1_pearson_False_7_NP_50_0.6,p,1,False,7,NP,50,0.6,1.0,CUTIE (p < 0.05)
527381,p_1_pearson_False_7_NP_50_0.65,p,1,False,7,NP,50,0.65,1.0,CUTIE (p < 0.05)
527382,p_1_pearson_False_7_NP_50_0.7,p,1,False,7,NP,50,0.7,1.0,CUTIE (p < 0.05)
527383,p_1_pearson_False_7_NP_50_0.75,p,1,False,7,NP,50,0.75,1.0,CUTIE (p < 0.05)
527384,p_1_pearson_False_7_NP_50_0.8,p,1,False,7,NP,50,0.8,1.0,CUTIE (p < 0.05)
527385,p_1_pearson_False_7_NP_50_0.85,p,1,False,7,NP,50,0.85,1.0,CUTIE (p < 0.05)
527386,p_1_pearson_False_7_NP_50_0.9,p,1,False,7,NP,50,0.9,1.0,CUTIE (p < 0.05)
527387,p_1_pearson_False_7_NP_50_0.95,p,1,False,7,NP,50,0.95,1.0,CUTIE (p < 0.05)
527388,p_1_pearson_False_7_NP_50_1,p,1,False,7,NP,50,1.0,1.0,CUTIE (p < 0.05)
527549,p_1_pearson_False_8_NP_50_0.3,p,1,False,8,NP,50,0.3,0.0,CUTIE (p < 0.05)
527550,p_1_pearson_False_8_NP_50_0.35,p,1,False,8,NP,50,0.35,1.0,CUTIE (p < 0.05)
527551,p_1_pearson_False_8_NP_50_0.4,p,1,False,8,NP,50,0.4,1.0,CUTIE (p < 0.05)
527552,p_1_pearson_False_8_NP_50_0.45,p,1,False,8,NP,50,0.45,1.0,CUTIE (p < 0.05)
527553,p_1_pearson_False_8_NP_50_0.5,p,1,False,8,NP,50,0.5,1.0,CUTIE (p < 0.05)
527554,p_1_pearson_False_8_NP_50_0.55,p,1,False,8,NP,50,0.55,1.0,CUTIE (p < 0.05)
527555,p_1_pearson_False_8_NP_50_0.6,p,1,False,8,NP,50,0.6,1.0,CUTIE (p < 0.05)
527556,p_1_pearson_False_8_NP_50_0.65,p,1,False,8,NP,50,0.65,1.0,CUTIE (p < 0.05)
527557,p_1_pearson_False_8_NP_50_0.7,p,1,False,8,NP,50,0.7,1.0,CUTIE (p < 0.05)
527558,p_1_pearson_False_8_NP_50_0.75,p,1,False,8,NP,50,0.75,1.0,CUTIE (p < 0.05)
527559,p_1_pearson_False_8_NP_50_0.8,p,1,False,8,NP,50,0.8,1.0,CUTIE (p < 0.05)
527560,p_1_pearson_False_8_NP_50_0.85,p,1,False,8,NP,50,0.85,1.0,CUTIE (p < 0.05)
527561,p_1_pearson_False_8_NP_50_0.9,p,1,False,8,NP,50,0.9,1.0,CUTIE (p < 0.05)
527562,p_1_pearson_False_8_NP_50_0.95,p,1,False,8,NP,50,0.95,1.0,CUTIE (p < 0.05)
527563,p_1_pearson_False_8_NP_50_1,p,1,False,8,NP,50,1.0,1.0,CUTIE (p < 0.05)
527724,p_1_pearson_False_9_NP_50_0.3,p,1,False,9,NP,50,0.3,0.0,CUTIE (p < 0.05)
527725,p_1_pearson_False_9_NP_50_0.35,p,1,False,9,NP,50,0.35,0.0,CUTIE (p < 0.05)
527726,p_1_pearson_False_9_NP_50_0.4,p,1,False,9,NP,50,0.4,1.0,CUTIE (p < 0.05)
527727,p_1_pearson_False_9_NP_50_0.45,p,1,False,9,NP,50,0.45,1.0,CUTIE (p < 0.05)
527728,p_1_pearson_False_9_NP_50_0.5,p,1,False,9,NP,50,0.5,1.0,CUTIE (p < 0.05)
527729,p_1_pearson_False_9_NP_50_0.55,p,1,False,9,NP,50,0.55,1.0,CUTIE (p < 0.05)
527730,p_1_pearson_False_9_NP_50_0.6,p,1,False,9,NP,50,0.6,1.0,CUTIE (p < 0.05)
527731,p_1_pearson_False_9_NP_50_0.65,p,1,False,9,NP,50,0.65,1.0,CUTIE (p < 0.05)
527732,p_1_pearson_False_9_NP_50_0.7,p,1,False,9,NP,50,0.7,1.0,CUTIE (p < 0.05)
527733,p_1_pearson_False_9_NP_50_0.75,p,1,False,9,NP,50,0.75,1.0,CUTIE (p < 0.05)
527734,p_1_pearson_False_9_NP_50_0.8,p,1,False,9,NP,50,0.8,1.0,CUTIE (p < 0.05)
527735,p_1_pearson_False_9_NP_50_0.85,p,1,False,9,NP,50,0.85,1.0,CUTIE (p < 0.05)
527736,p_1_pearson_False_9_NP_50_0.9,p,1,False,9,NP,50,0.9,1.0,CUTIE (p < 0.05)
527737,p_1_pearson_False_9_NP_50_0.95,p,1,False,9,NP,50,0.95,1.0,CUTIE (p < 0.05)
527738,p_1_pearson_False_9_NP_50_1,p,1,False,9,NP,50,1.0,1.0,CUTIE (p < 0.05)
527899,p_1_pearson_False_10_NP_50_0.3,p,1,False,10,NP,50,0.3,0.0,CUTIE (p < 0.05)
527900,p_1_pearson_False_10_NP_50_0.35,p,1,False,10,NP,50,0.35,1.0,CUTIE (p < 0.05)
527901,p_1_pearson_False_10_NP_50_0.4,p,1,False,10,NP,50,0.4,1.0,CUTIE (p < 0.05)
527902,p_1_pearson_False_10_NP_50_0.45,p,1,False,10,NP,50,0.45,1.0,CUTIE (p < 0.05)
527903,p_1_pearson_False_10_NP_50_0.5,p,1,False,10,NP,50,0.5,1.0,CUTIE (p < 0.05)
527904,p_1_pearson_False_10_NP_50_0.55,p,1,False,10,NP,50,0.55,1.0,CUTIE (p < 0.05)
527905,p_1_pearson_False_10_NP_50_0.6,p,1,False,10,NP,50,0.6,1.0,CUTIE (p < 0.05)
527906,p_1_pearson_False_10_NP_50_0.65,p,1,False,10,NP,50,0.65,1.0,CUTIE (p < 0.05)
527907,p_1_pearson_False_10_NP_50_0.7,p,1,False,10,NP,50,0.7,1.0,CUTIE (p < 0.05)
527908,p_1_pearson_False_10_NP_50_0.75,p,1,False,10,NP,50,0.75,1.0,CUTIE (p < 0.05)
527909,p_1_pearson_False_10_NP_50_0.8,p,1,False,10,NP,50,0.8,1.0,CUTIE (p < 0.05)
527910,p_1_pearson_False_10_NP_50_0.85,p,1,False,10,NP,50,0.85,1.0,CUTIE (p < 0.05)
527911,p_1_pearson_False_10_NP_50_0.9,p,1,False,10,NP,50,0.9,1.0,CUTIE (p < 0.05)
527912,p_1_pearson_False_10_NP_50_0.95,p,1,False,10,NP,50,0.95,1.0,CUTIE (p < 0.05)
527913,p_1_pearson_False_10_NP_50_1,p,1,False,10,NP,50,1.0,1.0,CUTIE (p < 0.05)
528074,p_1_pearson_False_11_NP_50_0.3,p,1,False,11,NP,50,0.3,0.0,CUTIE (p < 0.05)
528075,p_1_pearson_False_11_NP_50_0.35,p,1,False,11,NP,50,0.35,1.0,CUTIE (p < 0.05)
528076,p_1_pearson_False_11_NP_50_0.4,p,1,False,11,NP,50,0.4,1.0,CUTIE (p < 0.05)
528077,p_1_pearson_False_11_NP_50_0.45,p,1,False,11,NP,50,0.45,1.0,CUTIE (p < 0.05)
528078,p_1_pearson_False_11_NP_50_0.5,p,1,False,11,NP,50,0.5,1.0,CUTIE (p < 0.05)
528079,p_1_pearson_False_11_NP_50_0.55,p,1,False,11,NP,50,0.55,1.0,CUTIE (p < 0.05)
528080,p_1_pearson_False_11_NP_50_0.6,p,1,False,11,NP,50,0.6,1.0,CUTIE (p < 0.05)
528081,p_1_pearson_False_11_NP_50_0.65,p,1,False,11,NP,50,0.65,1.0,CUTIE (p < 0.05)
528082,p_1_pearson_False_11_NP_50_0.7,p,1,False,11,NP,50,0.7,1.0,CUTIE (p < 0.05)
528083,p_1_pearson_False_11_NP_50_0.75,p,1,False,11,NP,50,0.75,1.0,CUTIE (p < 0.05)
528084,p_1_pearson_False_11_NP_50_0.8,p,1,False,11,NP,50,0.8,1.0,CUTIE (p < 0.05)
528085,p_1_pearson_False_11_NP_50_0.85,p,1,False,11,NP,50,0.85,1.0,CUTIE (p < 0.05)
528086,p_1_pearson_False_11_NP_50_0.9,p,1,False,11,NP,50,0.9,1.0,CUTIE (p < 0.05)
528087,p_1_pearson_False_11_NP_50_0.95,p,1,False,11,NP,50,0.95,1.0,CUTIE (p < 0.05)
528088,p_1_pearson_False_11_NP_50_1,p,1,False,11,NP,50,1.0,1.0,CUTIE (p < 0.05)
528249,p_1_pearson_False_12_NP_50_0.3,p,1,False,12,NP,50,0.3,0.0,CUTIE (p < 0.05)
528250,p_1_pearson_False_12_NP_50_0.35,p,1,False,12,NP,50,0.35,0.0,CUTIE (p < 0.05)
528251,p_1_pearson_False_12_NP_50_0.4,p,1,False,12,NP,50,0.4,1.0,CUTIE (p < 0.05)
528252,p_1_pearson_False_12_NP_50_0.45,p,1,False,12,NP,50,0.45,1.0,CUTIE (p < 0.05)
528253,p_1_pearson_False_12_NP_50_0.5,p,1,False,12,NP,50,0.5,1.0,CUTIE (p < 0.05)
528254,p_1_pearson_False_12_NP_50_0.55,p,1,False,12,NP,50,0.55,1.0,CUTIE (p < 0.05)
528255,p_1_pearson_False_12_NP_50_0.6,p,1,False,12,NP,50,0.6,1.0,CUTIE (p < 0.05)
528256,p_1_pearson_False_12_NP_50_0.65,p,1,False,12,NP,50,0.65,1.0,CUTIE (p < 0.05)
528257,p_1_pearson_False_12_NP_50_0.7,p,1,False,12,NP,50,0.7,1.0,CUTIE (p < 0.05)
528258,p_1_pearson_False_12_NP_50_0.75,p,1,False,12,NP,50,0.75,1.0,CUTIE (p < 0.05)
528259,p_1_pearson_False_12_NP_50_0.8,p,1,False,12,NP,50,0.8,1.0,CUTIE (p < 0.05)
528260,p_1_pearson_False_12_NP_50_0.85,p,1,False,12,NP,50,0.85,1.0,CUTIE (p < 0.05)
528261,p_1_pearson_False_12_NP_50_0.9,p,1,False,12,NP,50,0.9,1.0,CUTIE (p < 0.05)
528262,p_1_pearson_False_12_NP_50_0.95,p,1,False,12,NP,50,0.95,1.0,CUTIE (p < 0.05)
528263,p_1_pearson_False_12_NP_50_1,p,1,False,12,NP,50,1.0,1.0,CUTIE (p < 0.05)
528424,p_1_pearson_False_13_NP_50_0.3,p,1,False,13,NP,50,0.3,0.0,CUTIE (p < 0.05)
528425,p_1_pearson_False_13_NP_50_0.35,p,1,False,13,NP,50,0.35,1.0,CUTIE (p < 0.05)
528426,p_1_pearson_False_13_NP_50_0.4,p,1,False,13,NP,50,0.4,1.0,CUTIE (p < 0.05)
528427,p_1_pearson_False_13_NP_50_0.45,p,1,False,13,NP,50,0.45,1.0,CUTIE (p < 0.05)
528428,p_1_pearson_False_13_NP_50_0.5,p,1,False,13,NP,50,0.5,1.0,CUTIE (p < 0.05)
528429,p_1_pearson_False_13_NP_50_0.55,p,1,False,13,NP,50,0.55,1.0,CUTIE (p < 0.05)
528430,p_1_pearson_False_13_NP_50_0.6,p,1,False,13,NP,50,0.6,1.0,CUTIE (p < 0.05)
528431,p_1_pearson_False_13_NP_50_0.65,p,1,False,13,NP,50,0.65,1.0,CUTIE (p < 0.05)
528432,p_1_pearson_False_13_NP_50_0.7,p,1,False,13,NP,50,0.7,1.0,CUTIE (p < 0.05)
528433,p_1_pearson_False_13_NP_50_0.75,p,1,False,13,NP,50,0.75,1.0,CUTIE (p < 0.05)
528434,p_1_pearson_False_13_NP_50_0.8,p,1,False,13,NP,50,0.8,1.0,CUTIE (p < 0.05)
528435,p_1_pearson_False_13_NP_50_0.85,p,1,False,13,NP,50,0.85,1.0,CUTIE (p < 0.05)
528436,p_1_pearson_False_13_NP_50_0.9,p,1,False,13,NP,50,0.9,1.0,CUTIE (p < 0.05)
528437,p_1_pearson_False_13_NP_50_0.95,p,1,False,13,NP,50,0.95,1.0,CUTIE (p < 0.05)
528438,p_1_pearson_False_13_NP_50_1,p,1,False,13,NP,50,1.0,1.0,CUTIE (p < 0.05)
528599,p_1_pearson_False_14_NP_50_0.3,p,1,False,14,NP,50,0.3,0.0,CUTIE (p < 0.05)
528600,p_1_pearson_False_14_NP_50_0.35,p,1,False,14,NP,50,0.35,1.0,CUTIE (p < 0.05)
528601,p_1_pearson_False_14_NP_50_0.4,p,1,False,14,NP,50,0.4,1.0,CUTIE (p < 0.05)
528602,p_1_pearson_False_14_NP_50_0.45,p,1,False,14,NP,50,0.45,1.0,CUTIE (p < 0.05)
528603,p_1_pearson_False_14_NP_50_0.5,p,1,False,14,NP,50,0.5,1.0,CUTIE (p < 0.05)
528604,p_1_pearson_False_14_NP_50_0.55,p,1,False,14,NP,50,0.55,1.0,CUTIE (p < 0.05)
528605,p_1_pearson_False_14_NP_50_0.6,p,1,False,14,NP,50,0.6,1.0,CUTIE (p < 0.05)
528606,p_1_pearson_False_14_NP_50_0.65,p,1,False,14,NP,50,0.65,1.0,CUTIE (p < 0.05)
528607,p_1_pearson_False_14_NP_50_0.7,p,1,False,14,NP,50,0.7,1.0,CUTIE (p < 0.05)
528608,p_1_pearson_False_14_NP_50_0.75,p,1,False,14,NP,50,0.75,1.0,CUTIE (p < 0.05)
528609,p_1_pearson_False_14_NP_50_0.8,p,1,False,14,NP,50,0.8,1.0,CUTIE (p < 0.05)
528610,p_1_pearson_False_14_NP_50_0.85,p,1,False,14,NP,50,0.85,1.0,CUTIE (p < 0.05)
528611,p_1_pearson_False_14_NP_50_0.9,p,1,False,14,NP,50,0.9,1.0,CUTIE (p < 0.05)
528612,p_1_pearson_False_14_NP_50_0.95,p,1,False,14,NP,50,0.95,1.0,CUTIE (p < 0.05)
528613,p_1_pearson_False_14_NP_50_1,p,1,False,14,NP,50,1.0,1.0,CUTIE (p < 0.05)
528774,p_1_pearson_False_15_NP_50_0.3,p,1,False,15,NP,50,0.3,0.0,CUTIE (p < 0.05)
528775,p_1_pearson_False_15_NP_50_0.35,p,1,False,15,NP,50,0.35,1.0,CUTIE (p < 0.05)
528776,p_1_pearson_False_15_NP_50_0.4,p,1,False,15,NP,50,0.4,1.0,CUTIE (p < 0.05)
528777,p_1_pearson_False_15_NP_50_0.45,p,1,False,15,NP,50,0.45,1.0,CUTIE (p < 0.05)
528778,p_1_pearson_False_15_NP_50_0.5,p,1,False,15,NP,50,0.5,1.0,CUTIE (p < 0.05)
528779,p_1_pearson_False_15_NP_50_0.55,p,1,False,15,NP,50,0.55,1.0,CUTIE (p < 0.05)
528780,p_1_pearson_False_15_NP_50_0.6,p,1,False,15,NP,50,0.6,1.0,CUTIE (p < 0.05)
528781,p_1_pearson_False_15_NP_50_0.65,p,1,False,15,NP,50,0.65,1.0,CUTIE (p < 0.05)
528782,p_1_pearson_False_15_NP_50_0.7,p,1,False,15,NP,50,0.7,1.0,CUTIE (p < 0.05)
528783,p_1_pearson_False_15_NP_50_0.75,p,1,False,15,NP,50,0.75,1.0,CUTIE (p < 0.05)
528784,p_1_pearson_False_15_NP_50_0.8,p,1,False,15,NP,50,0.8,1.0,CUTIE (p < 0.05)
