analysis_id,parameter,fold_value,infln,seed,class,sample_size,corr_strength,indicator,Method
p_1_rpearson_cookd_25_FP_50_0.25,p,1,cookd,25,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_25_FP_50_0.26,p,1,cookd,25,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_25_FP_50_0.27,p,1,cookd,25,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_25_FP_50_0.28,p,1,cookd,25,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0,p,1,cookd,26,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.01,p,1,cookd,26,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.02,p,1,cookd,26,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.03,p,1,cookd,26,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.04,p,1,cookd,26,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.05,p,1,cookd,26,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.06,p,1,cookd,26,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.07,p,1,cookd,26,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.08,p,1,cookd,26,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.09,p,1,cookd,26,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.1,p,1,cookd,26,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.11,p,1,cookd,26,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.12,p,1,cookd,26,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.13,p,1,cookd,26,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.14,p,1,cookd,26,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.15,p,1,cookd,26,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.16,p,1,cookd,26,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.17,p,1,cookd,26,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.18,p,1,cookd,26,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.19,p,1,cookd,26,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.2,p,1,cookd,26,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.21,p,1,cookd,26,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.22,p,1,cookd,26,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.23,p,1,cookd,26,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.24,p,1,cookd,26,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.25,p,1,cookd,26,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.26,p,1,cookd,26,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.27,p,1,cookd,26,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_26_FP_50_0.28,p,1,cookd,26,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0,p,1,cookd,27,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.01,p,1,cookd,27,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.02,p,1,cookd,27,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.03,p,1,cookd,27,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.04,p,1,cookd,27,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.05,p,1,cookd,27,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.06,p,1,cookd,27,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.07,p,1,cookd,27,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.08,p,1,cookd,27,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.09,p,1,cookd,27,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.1,p,1,cookd,27,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.11,p,1,cookd,27,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.12,p,1,cookd,27,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.13,p,1,cookd,27,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.14,p,1,cookd,27,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.15,p,1,cookd,27,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.16,p,1,cookd,27,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.17,p,1,cookd,27,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.18,p,1,cookd,27,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.19,p,1,cookd,27,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.2,p,1,cookd,27,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.21,p,1,cookd,27,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.22,p,1,cookd,27,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.23,p,1,cookd,27,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.24,p,1,cookd,27,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.25,p,1,cookd,27,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.26,p,1,cookd,27,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.27,p,1,cookd,27,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_27_FP_50_0.28,p,1,cookd,27,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0,p,1,cookd,28,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.01,p,1,cookd,28,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.02,p,1,cookd,28,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.03,p,1,cookd,28,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.04,p,1,cookd,28,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.05,p,1,cookd,28,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.06,p,1,cookd,28,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.07,p,1,cookd,28,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.08,p,1,cookd,28,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.09,p,1,cookd,28,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.1,p,1,cookd,28,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.11,p,1,cookd,28,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.12,p,1,cookd,28,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.13,p,1,cookd,28,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.14,p,1,cookd,28,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.15,p,1,cookd,28,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.16,p,1,cookd,28,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.17,p,1,cookd,28,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.18,p,1,cookd,28,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.19,p,1,cookd,28,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.2,p,1,cookd,28,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.21,p,1,cookd,28,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.22,p,1,cookd,28,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.23,p,1,cookd,28,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.24,p,1,cookd,28,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.25,p,1,cookd,28,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.26,p,1,cookd,28,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.27,p,1,cookd,28,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_28_FP_50_0.28,p,1,cookd,28,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0,p,1,cookd,29,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.01,p,1,cookd,29,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.02,p,1,cookd,29,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.03,p,1,cookd,29,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.04,p,1,cookd,29,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.05,p,1,cookd,29,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.06,p,1,cookd,29,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.07,p,1,cookd,29,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.08,p,1,cookd,29,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.09,p,1,cookd,29,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.1,p,1,cookd,29,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.11,p,1,cookd,29,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.12,p,1,cookd,29,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.13,p,1,cookd,29,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.14,p,1,cookd,29,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.15,p,1,cookd,29,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.16,p,1,cookd,29,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.17,p,1,cookd,29,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.18,p,1,cookd,29,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.19,p,1,cookd,29,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.2,p,1,cookd,29,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.21,p,1,cookd,29,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.22,p,1,cookd,29,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.23,p,1,cookd,29,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.24,p,1,cookd,29,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.25,p,1,cookd,29,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.26,p,1,cookd,29,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.27,p,1,cookd,29,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_29_FP_50_0.28,p,1,cookd,29,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0,p,1,cookd,30,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.01,p,1,cookd,30,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.02,p,1,cookd,30,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.03,p,1,cookd,30,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.04,p,1,cookd,30,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.05,p,1,cookd,30,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.06,p,1,cookd,30,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.07,p,1,cookd,30,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.08,p,1,cookd,30,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.09,p,1,cookd,30,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.1,p,1,cookd,30,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.11,p,1,cookd,30,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.12,p,1,cookd,30,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.13,p,1,cookd,30,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.14,p,1,cookd,30,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.15,p,1,cookd,30,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.16,p,1,cookd,30,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.17,p,1,cookd,30,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.18,p,1,cookd,30,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.19,p,1,cookd,30,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.2,p,1,cookd,30,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.21,p,1,cookd,30,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.22,p,1,cookd,30,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.23,p,1,cookd,30,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.24,p,1,cookd,30,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.25,p,1,cookd,30,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.26,p,1,cookd,30,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.27,p,1,cookd,30,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_30_FP_50_0.28,p,1,cookd,30,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0,p,1,cookd,31,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.01,p,1,cookd,31,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.02,p,1,cookd,31,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.03,p,1,cookd,31,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.04,p,1,cookd,31,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.05,p,1,cookd,31,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.06,p,1,cookd,31,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.07,p,1,cookd,31,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.08,p,1,cookd,31,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.09,p,1,cookd,31,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.1,p,1,cookd,31,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.11,p,1,cookd,31,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.12,p,1,cookd,31,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.13,p,1,cookd,31,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.14,p,1,cookd,31,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.15,p,1,cookd,31,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.16,p,1,cookd,31,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.17,p,1,cookd,31,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.18,p,1,cookd,31,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.19,p,1,cookd,31,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.2,p,1,cookd,31,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.21,p,1,cookd,31,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.22,p,1,cookd,31,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.23,p,1,cookd,31,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.24,p,1,cookd,31,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.25,p,1,cookd,31,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.26,p,1,cookd,31,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.27,p,1,cookd,31,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_31_FP_50_0.28,p,1,cookd,31,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0,p,1,cookd,32,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.01,p,1,cookd,32,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.02,p,1,cookd,32,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.03,p,1,cookd,32,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.04,p,1,cookd,32,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.05,p,1,cookd,32,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.06,p,1,cookd,32,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.07,p,1,cookd,32,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.08,p,1,cookd,32,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.09,p,1,cookd,32,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.1,p,1,cookd,32,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.11,p,1,cookd,32,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.12,p,1,cookd,32,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.13,p,1,cookd,32,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.14,p,1,cookd,32,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.15,p,1,cookd,32,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.16,p,1,cookd,32,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.17,p,1,cookd,32,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.18,p,1,cookd,32,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.19,p,1,cookd,32,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.2,p,1,cookd,32,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.21,p,1,cookd,32,FP,50,0.21,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.22,p,1,cookd,32,FP,50,0.22,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.23,p,1,cookd,32,FP,50,0.23,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.24,p,1,cookd,32,FP,50,0.24,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.25,p,1,cookd,32,FP,50,0.25,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.26,p,1,cookd,32,FP,50,0.26,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.27,p,1,cookd,32,FP,50,0.27,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_32_FP_50_0.28,p,1,cookd,32,FP,50,0.28,1.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0,p,1,cookd,33,FP,50,0.0,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.01,p,1,cookd,33,FP,50,0.01,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.02,p,1,cookd,33,FP,50,0.02,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.03,p,1,cookd,33,FP,50,0.03,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.04,p,1,cookd,33,FP,50,0.04,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.05,p,1,cookd,33,FP,50,0.05,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.06,p,1,cookd,33,FP,50,0.06,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.07,p,1,cookd,33,FP,50,0.07,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.08,p,1,cookd,33,FP,50,0.08,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.09,p,1,cookd,33,FP,50,0.09,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.1,p,1,cookd,33,FP,50,0.1,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.11,p,1,cookd,33,FP,50,0.11,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.12,p,1,cookd,33,FP,50,0.12,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.13,p,1,cookd,33,FP,50,0.13,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.14,p,1,cookd,33,FP,50,0.14,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.15,p,1,cookd,33,FP,50,0.15,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.16,p,1,cookd,33,FP,50,0.16,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.17,p,1,cookd,33,FP,50,0.17,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.18,p,1,cookd,33,FP,50,0.18,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.19,p,1,cookd,33,FP,50,0.19,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.2,p,1,cookd,33,FP,50,0.2,0.0,Cook's D (p > 0.05)
p_1_rpearson_cookd_33_FP_50_0.21,p,1,cookd,33,FP,50,0.21,1.0,Cook's D (p > 0.05)
