analysis_id,parameter,fold_value,infln,seed,class,sample_size,corr_strength,indicator,Method
p_1_rpearson_False_55_NP_50_0.27,p,1,False,55,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0,p,1,False,56,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.01,p,1,False,56,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.02,p,1,False,56,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.03,p,1,False,56,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.04,p,1,False,56,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.05,p,1,False,56,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.06,p,1,False,56,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.07,p,1,False,56,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.08,p,1,False,56,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.09,p,1,False,56,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.1,p,1,False,56,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.11,p,1,False,56,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.12,p,1,False,56,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.13,p,1,False,56,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.14,p,1,False,56,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.15,p,1,False,56,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.16,p,1,False,56,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.17,p,1,False,56,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.18,p,1,False,56,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.19,p,1,False,56,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.2,p,1,False,56,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.21,p,1,False,56,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.22,p,1,False,56,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.23,p,1,False,56,NP,50,0.23,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.24,p,1,False,56,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.25,p,1,False,56,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.26,p,1,False,56,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_56_NP_50_0.27,p,1,False,56,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0,p,1,False,57,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.01,p,1,False,57,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.02,p,1,False,57,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.03,p,1,False,57,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.04,p,1,False,57,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.05,p,1,False,57,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.06,p,1,False,57,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.07,p,1,False,57,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.08,p,1,False,57,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.09,p,1,False,57,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.1,p,1,False,57,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.11,p,1,False,57,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.12,p,1,False,57,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.13,p,1,False,57,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.14,p,1,False,57,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.15,p,1,False,57,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.16,p,1,False,57,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.17,p,1,False,57,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.18,p,1,False,57,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.19,p,1,False,57,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.2,p,1,False,57,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.21,p,1,False,57,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.22,p,1,False,57,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.23,p,1,False,57,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.24,p,1,False,57,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.25,p,1,False,57,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.26,p,1,False,57,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_57_NP_50_0.27,p,1,False,57,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0,p,1,False,58,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.01,p,1,False,58,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.02,p,1,False,58,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.03,p,1,False,58,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.04,p,1,False,58,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.05,p,1,False,58,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.06,p,1,False,58,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.07,p,1,False,58,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.08,p,1,False,58,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.09,p,1,False,58,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.1,p,1,False,58,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.11,p,1,False,58,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.12,p,1,False,58,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.13,p,1,False,58,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.14,p,1,False,58,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.15,p,1,False,58,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.16,p,1,False,58,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.17,p,1,False,58,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.18,p,1,False,58,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.19,p,1,False,58,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.2,p,1,False,58,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.21,p,1,False,58,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.22,p,1,False,58,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.23,p,1,False,58,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.24,p,1,False,58,NP,50,0.24,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.25,p,1,False,58,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.26,p,1,False,58,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_58_NP_50_0.27,p,1,False,58,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0,p,1,False,59,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.01,p,1,False,59,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.02,p,1,False,59,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.03,p,1,False,59,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.04,p,1,False,59,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.05,p,1,False,59,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.06,p,1,False,59,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.07,p,1,False,59,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.08,p,1,False,59,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.09,p,1,False,59,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.1,p,1,False,59,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.11,p,1,False,59,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.12,p,1,False,59,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.13,p,1,False,59,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.14,p,1,False,59,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.15,p,1,False,59,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.16,p,1,False,59,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.17,p,1,False,59,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.18,p,1,False,59,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.19,p,1,False,59,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.2,p,1,False,59,NP,50,0.2,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.21,p,1,False,59,NP,50,0.21,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.22,p,1,False,59,NP,50,0.22,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.23,p,1,False,59,NP,50,0.23,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.24,p,1,False,59,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.25,p,1,False,59,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.26,p,1,False,59,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_59_NP_50_0.27,p,1,False,59,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0,p,1,False,60,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.01,p,1,False,60,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.02,p,1,False,60,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.03,p,1,False,60,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.04,p,1,False,60,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.05,p,1,False,60,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.06,p,1,False,60,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.07,p,1,False,60,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.08,p,1,False,60,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.09,p,1,False,60,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.1,p,1,False,60,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.11,p,1,False,60,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.12,p,1,False,60,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.13,p,1,False,60,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.14,p,1,False,60,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.15,p,1,False,60,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.16,p,1,False,60,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.17,p,1,False,60,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.18,p,1,False,60,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.19,p,1,False,60,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.2,p,1,False,60,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.21,p,1,False,60,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.22,p,1,False,60,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.23,p,1,False,60,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.24,p,1,False,60,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.25,p,1,False,60,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.26,p,1,False,60,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_60_NP_50_0.27,p,1,False,60,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0,p,1,False,61,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.01,p,1,False,61,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.02,p,1,False,61,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.03,p,1,False,61,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.04,p,1,False,61,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.05,p,1,False,61,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.06,p,1,False,61,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.07,p,1,False,61,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.08,p,1,False,61,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.09,p,1,False,61,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.1,p,1,False,61,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.11,p,1,False,61,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.12,p,1,False,61,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.13,p,1,False,61,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.14,p,1,False,61,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.15,p,1,False,61,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.16,p,1,False,61,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.17,p,1,False,61,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.18,p,1,False,61,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.19,p,1,False,61,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.2,p,1,False,61,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.21,p,1,False,61,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.22,p,1,False,61,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.23,p,1,False,61,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.24,p,1,False,61,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.25,p,1,False,61,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.26,p,1,False,61,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_61_NP_50_0.27,p,1,False,61,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0,p,1,False,62,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.01,p,1,False,62,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.02,p,1,False,62,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.03,p,1,False,62,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.04,p,1,False,62,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.05,p,1,False,62,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.06,p,1,False,62,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.07,p,1,False,62,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.08,p,1,False,62,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.09,p,1,False,62,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.1,p,1,False,62,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.11,p,1,False,62,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.12,p,1,False,62,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.13,p,1,False,62,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.14,p,1,False,62,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.15,p,1,False,62,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.16,p,1,False,62,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.17,p,1,False,62,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.18,p,1,False,62,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.19,p,1,False,62,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.2,p,1,False,62,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.21,p,1,False,62,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.22,p,1,False,62,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.23,p,1,False,62,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.24,p,1,False,62,NP,50,0.24,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.25,p,1,False,62,NP,50,0.25,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.26,p,1,False,62,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_62_NP_50_0.27,p,1,False,62,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0,p,1,False,63,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.01,p,1,False,63,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.02,p,1,False,63,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.03,p,1,False,63,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.04,p,1,False,63,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.05,p,1,False,63,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.06,p,1,False,63,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.07,p,1,False,63,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.08,p,1,False,63,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.09,p,1,False,63,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.1,p,1,False,63,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.11,p,1,False,63,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.12,p,1,False,63,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.13,p,1,False,63,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.14,p,1,False,63,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.15,p,1,False,63,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.16,p,1,False,63,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.17,p,1,False,63,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.18,p,1,False,63,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.19,p,1,False,63,NP,50,0.19,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.2,p,1,False,63,NP,50,0.2,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.21,p,1,False,63,NP,50,0.21,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.22,p,1,False,63,NP,50,0.22,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.23,p,1,False,63,NP,50,0.23,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.24,p,1,False,63,NP,50,0.24,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.25,p,1,False,63,NP,50,0.25,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.26,p,1,False,63,NP,50,0.26,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_63_NP_50_0.27,p,1,False,63,NP,50,0.27,1.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0,p,1,False,64,NP,50,0.0,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.01,p,1,False,64,NP,50,0.01,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.02,p,1,False,64,NP,50,0.02,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.03,p,1,False,64,NP,50,0.03,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.04,p,1,False,64,NP,50,0.04,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.05,p,1,False,64,NP,50,0.05,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.06,p,1,False,64,NP,50,0.06,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.07,p,1,False,64,NP,50,0.07,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.08,p,1,False,64,NP,50,0.08,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.09,p,1,False,64,NP,50,0.09,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.1,p,1,False,64,NP,50,0.1,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.11,p,1,False,64,NP,50,0.11,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.12,p,1,False,64,NP,50,0.12,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.13,p,1,False,64,NP,50,0.13,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.14,p,1,False,64,NP,50,0.14,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.15,p,1,False,64,NP,50,0.15,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.16,p,1,False,64,NP,50,0.16,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.17,p,1,False,64,NP,50,0.17,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.18,p,1,False,64,NP,50,0.18,0.0,CUTIE (p > 0.05)
p_1_rpearson_False_64_NP_50_0.19,p,1,False,64,NP,50,0.19,0.0,CUTIE (p > 0.05)
